"playerId","playedGames","firstName","lastName","gamesPlayed","goals","behinds","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","rebound50s","goalAssists","goalAccuracy","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","scoreInvolvements","metresGained","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","extendedStats.effectiveKicks","extendedStats.kickEfficiency","extendedStats.kickToHandballRatio","extendedStats.effectiveDisposals","extendedStats.marksOnLead","extendedStats.interceptMarks","extendedStats.contestedPossessionRate","extendedStats.hitoutsToAdvantage","extendedStats.hitoutWinPercentage","extendedStats.hitoutToAdvantageRate","extendedStats.groundBallGets","extendedStats.f50GroundBallGets","extendedStats.scoreLaunches","extendedStats.pressureActs","extendedStats.defHalfPressureActs","extendedStats.spoils","extendedStats.ruckContests","extendedStats.contestDefOneOnOnes","extendedStats.contestDefLosses","extendedStats.contestDefLossPercentage","extendedStats.contestOffOneOnOnes","extendedStats.contestOffWins","extendedStats.contestOffWinsPercentage","team.name","year"
"CD_I1004998",3,"Todd","Marshall",NA,0.333333333333333,0.666666666666667,5,3.66666666666667,8.66666666666667,3.33333333333333,0,3.33333333333333,3.66666666666667,6,9.66666666666667,2,0.666666666666667,0.666666666666667,0,2,57.7666666666667,1.66666666666667,0,0.333333333333333,8.33333333333333,2.33333333333333,0,1.33333333333333,1.66666666666667,NA,NA,5,137.666666666667,0,0,0,3,60,2.33333333333333,5.33333333333333,1,0,40.2666666666667,0,0,0,2.33333333333333,1.33333333333333,0,16.3333333333333,2.33333333333333,2,0,0.333333333333333,0.333333333333333,33.3333333333333,2.33333333333333,1,33.3333333333333,"Port Adelaide",2017
"CD_I1005054",2,"Josh","Daicos",NA,0.5,0.5,5,6,11,2,0,6,4,7,11,1,1,0,0,0,50.85,2.5,0.5,0.5,25,3,0.5,0.5,1,NA,NA,2,158,0,1,1,2.5,54.15,0.85,5.5,0,0,37.5,0,0,0,4,1,0,21.5,12.5,0,0,0,0,0,0.5,0,0,"Collingwood",2017
"CD_I1005721",3,"Joshua","Begley",NA,1.66666666666667,0.666666666666667,6.33333333333333,2.66666666666667,9,5,0,2,1.66666666666667,7.66666666666667,9.33333333333333,1.66666666666667,2.33333333333333,0.666666666666667,0,0,67.7333333333333,1,0.333333333333333,1.33333333333333,66.6666666666667,1.33333333333333,1,0,2.66666666666667,NA,NA,5.33333333333333,198,0,0,0,4,65,3.1,6,0,0.333333333333333,19.9333333333333,0,0,0,0.666666666666667,0.333333333333333,0.333333333333333,15,3.66666666666667,0,0,0,0,0,0.333333333333333,0,0,"Essendon",2017
"CD_I1007102",2,"Mark","O'Connor",NA,0,0,2,8.5,10.5,2,0,2.5,3,8.5,11.5,0,0,0,0,2.5,66.7,3,0.5,0,0,2.5,1,0.5,0,NA,NA,0.5,46.5,0.5,0,0.5,0.5,16.65,0.2,7,0,0.5,29.35,0,0,0,3,1,0,11.5,4,1.5,0,0,0,0,0,0,0,"Geelong Cats",2017
"CD_I1007125",1,"Corey","Maynard",NA,1,0,5,13,18,0,0,7,10,9,19,4,0,0,0,0,77.8,3,0,0,100,3,2,2,1,NA,NA,3,107,1,2,3,4,80,0.4,14,0,0,52.6,0,0,0,7,0,0,26,12,0,0,0,0,0,0,0,0,"Melbourne",2017
"CD_I200083",17,"Robert","Murphy",NA,0.588235294117647,0.411764705882353,12.2352941176471,7.52941176470588,19.7647058823529,4.94117647058824,0.823529411764706,2.11764705882353,4.41176470588235,15.2352941176471,19.6470588235294,4.05882352941176,0.529411764705882,0.235294117647059,0,0.941176470588235,76.9294117647059,2.17647058823529,1.47058823529412,0.705882352941177,35.2941176470588,4.17647058823529,2.58823529411765,0.294117647058824,1.23529411764706,NA,NA,5.29411764705882,378.529411764706,0.117647058823529,0.529411764705882,0.647058823529412,9.11764705882353,74.1764705882353,1.94705882352941,15.2352941176471,0.764705882352941,0.411764705882353,22.7705882352941,0,0,0,3.52941176470588,0.352941176470588,0.941176470588235,8.70588235294118,4.17647058823529,0.647058823529412,0,0.529411764705882,0.235294117647059,17.6470588235294,0.764705882352941,0.470588235294118,22.5529411764706,"Western Bulldogs",2017
"CD_I210001",17,"Nick","Riewoldt",NA,1.70588235294118,0.705882352941177,10.9411764705882,5.88235294117647,16.8235294117647,7.35294117647059,0.0588235294117647,2.23529411764706,5.29411764705882,11.8235294117647,17.1176470588235,2.29411764705882,2.17647058823529,1.23529411764706,0.0588235294117647,1.58823529411765,75.9411764705882,1.70588235294118,0.470588235294118,0.529411764705882,57.5470588235294,2.82352941176471,1.17647058823529,1.23529411764706,3.05882352941176,NA,NA,6.47058823529412,203.352941176471,0,0.823529411764706,0.823529411764706,7.52941176470588,67.7,2.42352941176471,12.8235294117647,2.41176470588235,0.294117647058824,31.4647058823529,0,5.88235294117647,0,2.64705882352941,1.11764705882353,0.411764705882353,10.5294117647059,2.52941176470588,0.941176470588235,0.117647058823529,0.235294117647059,0.117647058823529,11.7647058823529,2.76470588235294,0.823529411764706,25.6823529411765,"St Kilda",2017
"CD_I210012",22,"Shaun","Burgoyne",NA,0.772727272727273,0.454545454545455,9.81818181818182,10.5454545454545,20.3636363636364,4.22727272727273,0.454545454545455,3.95454545454545,9.40909090909091,11,20.4090909090909,3.27272727272727,0.590909090909091,0.227272727272727,0,1.95454545454545,81.7454545454545,2.45454545454545,1.27272727272727,0.909090909090909,46.2136363636364,3,3.04545454545455,0.772727272727273,1.40909090909091,NA,NA,6.09090909090909,255,1.45454545454545,1.90909090909091,3.36363636363636,7.13636363636364,74.4545454545455,1.05454545454545,16.6363636363636,0.363636363636364,0.318181818181818,45.1227272727273,0,0,0,6.45454545454545,1.40909090909091,1.63636363636364,17.5,7.27272727272727,0.909090909090909,0,0.727272727272727,0.181818181818182,9.08636363636364,0.909090909090909,0.181818181818182,6.44090909090909,"Hawthorn",2017
"CD_I210016",1,"Scott","Thompson",NA,0,0,5,5,10,1,0,4,5,6,11,4,0,0,0,1,80,5,1,1,0,4,4,0,0,NA,NA,3,220,1,0,1,4,80,1,8,0,1,45.5,0,0,0,4,1,1,24,14,0,0,0,0,0,1,0,0,"Adelaide Crows",2017
"CD_I210023",16,"Drew","Petrie",NA,1,0.1875,8.25,3.8125,12.0625,4.75,0,3.3125,7,6,13,1.75,1,1.3125,12.1875,4.0625,67.38125,2.4375,0.8125,0.25,64.58125,2.625,1.9375,0.8125,1.25,NA,NA,3.75,196.125,0.6875,1.0625,1.75,5.0625,59.4375,2.3875,8.3125,0.5625,0.625,53.525,3.875,34.43125,33.525,3.3125,0.375,1.0625,12.9375,5.3125,3.375,34.875,0.625,0.1875,7.8125,1.75,0.5625,31.25,"West Coast Eagles",2017
"CD_I220001",14,"Gary","Ablett",NA,0.571428571428571,0.785714285714286,19.0714285714286,13.9285714285714,33,3.5,0.571428571428571,5.5,13.7142857142857,18.2857142857143,32,5.92857142857143,0.214285714285714,0.142857142857143,0,0.642857142857143,69.2857142857143,4.64285714285714,2.5,0.857142857142857,22.6214285714286,5.35714285714286,3,0.857142857142857,1.64285714285714,NA,NA,8.21428571428571,476.071428571429,3.57142857142857,4,7.57142857142857,11.5,59.4071428571429,1.46428571428571,23.0714285714286,0.714285714285714,0.142857142857143,42.2857142857143,0,0,0,9.78571428571429,1.21428571428571,2.42857142857143,20,8.35714285714286,0.285714285714286,0,0.357142857142857,0.214285714285714,14.2857142857143,0.357142857142857,0.214285714285714,14.2857142857143,"Gold Coast Suns",2017
"CD_I220010",10,"Matthew","Boyd",NA,0.3,0.2,13.3,9.7,23,5.7,0.2,1.6,4.7,17.5,22.2,1.6,0.2,0.4,0,2.5,74.63,2.2,3.5,0.3,20,4.2,5.2,0.1,0.5,NA,NA,5.2,387.5,0.2,0.5,0.7,8.9,67.81,1.42,17.1,0,1.2,21.44,0,0,0,2.9,0.2,1.8,9.3,5.3,1.7,0,1.2,0.3,11.67,0.3,0.1,10,"Western Bulldogs",2017
"CD_I220047",19,"Luke","Hodge",NA,0.0526315789473684,0.105263157894737,14.5263157894737,8.63157894736842,23.1578947368421,6.26315789473684,0,2.47368421052632,5.78947368421053,16.8421052631579,22.6315789473684,1.68421052631579,0,0.526315789473684,0,4.05263157894737,79.9315789473684,3.52631578947368,3.10526315789474,0.105263157894737,5.26315789473684,3.52631578947368,5.42105263157895,0,0.157894736842105,NA,NA,4.10526315789474,301.526315789474,0.421052631578947,0.578947368421053,1,11.1578947368421,76.7473684210526,1.93684210526316,18.3684210526316,0.105263157894737,1.47368421052632,25.1157894736842,0,0,0,4,0.0526315789473684,1.15789473684211,12.6315789473684,8.42105263157895,3.05263157894737,0,2.05263157894737,0.526315789473684,24.9947368421053,0.157894736842105,0.0526315789473684,5.26315789473684,"Hawthorn",2017
"CD_I220054",18,"Steve","Johnson",NA,1.16666666666667,0.888888888888889,8.88888888888889,6.38888888888889,15.2777777777778,4.44444444444444,0.111111111111111,2.77777777777778,5.38888888888889,10.2777777777778,15.6666666666667,2.83333333333333,1.16666666666667,0.166666666666667,0,0.888888888888889,63.8222222222222,3.38888888888889,0.333333333333333,0.666666666666667,27.5388888888889,2.77777777777778,1.33333333333333,1.16666666666667,2.77777777777778,NA,NA,6.27777777777778,200.722222222222,0.111111111111111,0.833333333333333,0.944444444444444,4.77777777777778,50.9055555555556,1.67222222222222,9.83333333333333,0.666666666666667,0.111111111111111,34.1944444444444,0,0,0,3.33333333333333,1.22222222222222,1,10.6666666666667,2.66666666666667,0.277777777777778,0.666666666666667,0.0555555555555556,0.0555555555555556,5.55555555555556,1.61111111111111,0.111111111111111,3.23888888888889,"GWS Giants",2017
"CD_I220058",20,"James","Kelly",NA,0,0,10.45,9.8,20.25,5.75,0.05,3.7,5.55,14.4,19.95,1.7,0,0.3,0,1.85,80.765,2.8,2.75,0.4,0,3.15,5.05,0.1,0,NA,NA,3.9,223.65,0.05,0.6,0.65,7.85,75.79,1.495,16.45,0.1,0.95,28.92,0,0,0,4.6,0.1,0.95,12.75,9.35,1.3,0,0.75,0.25,13.335,0,0,0,"Essendon",2017
"CD_I220073",22,"Sam","Mitchell",NA,0.181818181818182,0.181818181818182,13.1363636363636,13.7727272727273,26.9090909090909,3.68181818181818,0.636363636363636,3.04545454545455,10,17.5909090909091,27.5909090909091,2.95454545454545,0.181818181818182,0.227272727272727,0,1.63636363636364,72.4590909090909,2.81818181818182,2.31818181818182,0.727272727272727,12.1227272727273,4.09090909090909,3.18181818181818,0.227272727272727,0.454545454545455,NA,NA,6.04545454545455,329.181818181818,1.5,3.09090909090909,4.59090909090909,8.18181818181818,62.6863636363636,1.08181818181818,19.6363636363636,0.0909090909090909,0.5,36.7272727272727,0,0,0,6.54545454545455,0.772727272727273,1.59090909090909,16.4545454545455,8.5,0.5,0,0.545454545454545,0.0909090909090909,6.81818181818182,0.136363636363636,0.0454545454545455,4.54545454545455,"West Coast Eagles",2017
"CD_I220075",16,"Leigh","Montagna",NA,0.3125,0.0625,14.6875,10.3125,25,6,0.375,3.6875,4.875,19.75,24.625,3.1875,0.125,0.125,0,1.375,78.60625,2.8125,3.25,0.375,25,5.75,4.125,0.125,0.5625,NA,NA,4.625,447.75,0.3125,0.5,0.8125,10.625,71.9375,1.54375,19.625,0.1875,0.875,20.7875,0,0,0,3.875,0.25,1.0625,15.4375,9,0.625,0,1.1875,0.75,44.375,0.0625,0,0,"St Kilda",2017
"CD_I220096",10,"Aaron","Sandilands",NA,0,0.1,2.7,8.3,11,2.2,0,1.8,7,4.3,11.3,1.2,0,1.3,41.1,3.8,66.38,3,0.4,0.1,0,2.2,1.2,0,0.1,NA,NA,5.2,77.7,0.9,2.9,3.8,1.2,45.33,0.31,7.3,0,0.7,64.01,13.1,61.2,29.08,4,0.3,3.8,7.4,3.9,3.1,60.9,0.7,0,0,1.4,0.5,33.33,"Fremantle",2017
"CD_I220110",10,"Jarrad","Waite",NA,2.2,1.8,9.6,4.5,14.1,4.9,0.1,2.5,6,8.4,14.4,2.2,2.6,1.1,0.5,2,60.84,2.2,0.2,0.7,50.28,2,1.2,1.6,4.3,NA,NA,7.6,228.9,0.2,0.1,0.3,5.8,55.9,2.49,8.9,1.4,0.5,40.96,0.2,9.67,13.33,4.2,2.1,0.7,12.9,2.9,1.5,2.2,0.1,0,0,4.3,1.3,38.75,"North Melbourne",2017
"CD_I230084",23,"Brendon","Goddard",NA,0.217391304347826,0.130434782608696,13.4347826086957,13.2173913043478,26.6521739130435,7.30434782608696,0.260869565217391,3.17391304347826,7.17391304347826,19.2173913043478,26.3913043478261,2.95652173913043,0.260869565217391,0.478260869565217,0,1.95652173913043,81.5434782608696,2.69565217391304,2.34782608695652,0.565217391304348,14.4913043478261,3.82608695652174,3.52173913043478,0.130434782608696,0.521739130434783,NA,NA,6.91304347826087,340.95652173913,1.17391304347826,1.34782608695652,2.52173913043478,10.0434782608696,75.0391304347826,1.12608695652174,21.7391304347826,0.391304347826087,1.08695652173913,27.0869565217391,0,0,0,4.60869565217391,0.217391304347826,1.65217391304348,13.0434782608696,7.30434782608696,1.17391304347826,0,0.434782608695652,0.0434782608695652,4.34782608695652,0.173913043478261,0.130434782608696,10.8695652173913,"Essendon",2017
"CD_I230107",22,"Michael","Johnson",NA,0.0909090909090909,0.0454545454545455,10.4090909090909,5.90909090909091,16.3181818181818,5.59090909090909,0.0909090909090909,1.54545454545455,5.54545454545455,9.90909090909091,15.4545454545455,0.636363636363636,0.0909090909090909,0.909090909090909,0.590909090909091,3.40909090909091,81.1727272727273,2.45454545454545,3.5,0,6.81818181818182,2.45454545454545,6.27272727272727,0,0.227272727272727,NA,NA,2.68181818181818,257.681818181818,0.0909090909090909,0.181818181818182,0.272727272727273,8.36363636363636,79.0954545454545,2.30909090909091,13.3181818181818,0.0909090909090909,1.45454545454545,36.3818181818182,0.227272727272727,4.14090909090909,10.2272727272727,3.31818181818182,0.0909090909090909,0.954545454545455,8.09090909090909,6,2.45454545454545,3.59090909090909,2.77272727272727,0.772727272727273,25.0727272727273,0.227272727272727,0.0909090909090909,9.09090909090909,"Fremantle",2017
"CD_I230125",23,"Tom","Lonergan",NA,0,0.0434782608695652,6.65217391304348,7.39130434782609,14.0434782608696,4.30434782608696,0.130434782608696,1.95652173913043,4.73913043478261,9.17391304347826,13.9130434782609,0.652173913043478,0.0869565217391304,0.695652173913043,0,4.17391304347826,80.2086956521739,1.69565217391304,1.65217391304348,0,0,1.91304347826087,5.91304347826087,0,0.0869565217391304,NA,NA,2.34782608695652,147.521739130435,0,0.173913043478261,0.173913043478261,5,71.7173913043478,1.12608695652174,11.2173913043478,0,1.95652173913043,33.9608695652174,0,0,0,3.43478260869565,0.0434782608695652,1.21739130434783,6.43478260869565,5,3.78260869565217,0,2.34782608695652,0.434782608695652,14.5478260869565,0.173913043478261,0.0434782608695652,4.34782608695652,"Geelong Cats",2017
"CD_I230202",22,"Kade","Simpson",NA,0.181818181818182,0.136363636363636,17.1363636363636,6.90909090909091,24.0454545454545,7.36363636363636,0.954545454545455,2.68181818181818,6.54545454545455,16.4545454545455,23,2.72727272727273,0.272727272727273,0.227272727272727,0,1.63636363636364,74.5318181818182,2.86363636363636,3.77272727272727,0.5,18.1818181818182,4.86363636363636,5.18181818181818,0.0454545454545455,0.454545454545455,NA,NA,4.68181818181818,409.954545454545,0.227272727272727,1.22727272727273,1.45454545454545,12.4090909090909,72.15,2.7,18.0454545454545,0.136363636363636,1,28.2863636363636,0,0,0,5.31818181818182,0.318181818181818,1.22727272727273,11.8181818181818,7.31818181818182,1,0,0.772727272727273,0.318181818181818,23.4863636363636,0.136363636363636,0,0,"Carlton",2017
"CD_I230231",20,"Jobe","Watson",NA,0.1,0.35,9.7,13.8,23.5,4.85,0.1,4.25,10.15,13.65,23.8,2.15,0.4,0,0,1.25,70.38,3,0.75,0.6,6.665,3.6,2.2,0.6,0.7,NA,NA,6.15,176.7,2.6,2.15,4.75,5.55,56.07,0.765,16.35,0.95,0.25,42.96,0,0,0,7,0.7,1.65,19.1,9.95,0.2,0.2,0.05,0.05,5,0.3,0,0,"Essendon",2017
"CD_I230232",10,"Daniel","Wells",NA,1.1,0.5,10.1,8.4,18.5,4.7,0.6,2.2,4.3,14.3,18.6,3.3,1.3,0.1,0,0.6,77.31,2,0.3,0.6,49.17,3.3,0.8,0.6,1.8,NA,NA,7.1,288.6,0.6,1.7,2.3,7.1,67.92,1.63,14.6,0.5,0,20.67,0,0,0,2.8,0.4,0.5,11.5,4.1,0.2,0,0.2,0,0,0.4,0.1,5,"Collingwood",2017
"CD_I230248",23,"Andrew","Mackie",NA,0.130434782608696,0.0869565217391304,13.695652173913,7.52173913043478,21.2173913043478,5.34782608695652,0.260869565217391,2,5.26086956521739,16.2173913043478,21.4782608695652,2.65217391304348,0.0869565217391304,0.0869565217391304,0,2.30434782608696,73.204347826087,3.1304347826087,3.26086956521739,0.391304347826087,13.0434782608696,4.52173913043478,4.91304347826087,0.0434782608695652,0.304347826086957,NA,NA,4.1304347826087,364.304347826087,0,0.521739130434783,0.521739130434783,9.47826086956522,69.1565217391304,2.01304347826087,15.5652173913043,0.130434782608696,0.521739130434783,25.1173913043478,0,0,0,4.17391304347826,0.0869565217391304,1,9,6.78260869565217,1.91304347826087,0,1.52173913043478,0.565217391304348,28.2565217391304,0.0869565217391304,0.0434782608695652,4.34782608695652,"Geelong Cats",2017
