"playerId","playedGames","firstName","lastName","gamesPlayed","goals","behinds","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","rebound50s","goalAssists","goalAccuracy","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","scoreInvolvements","metresGained","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","extendedStats.effectiveKicks","extendedStats.kickEfficiency","extendedStats.kickToHandballRatio","extendedStats.effectiveDisposals","extendedStats.marksOnLead","extendedStats.interceptMarks","extendedStats.contestedPossessionRate","extendedStats.hitoutsToAdvantage","extendedStats.hitoutWinPercentage","extendedStats.hitoutToAdvantageRate","extendedStats.groundBallGets","extendedStats.f50GroundBallGets","extendedStats.scoreLaunches","extendedStats.pressureActs","extendedStats.defHalfPressureActs","extendedStats.spoils","extendedStats.ruckContests","extendedStats.contestDefOneOnOnes","extendedStats.contestDefLosses","extendedStats.contestDefLossPercentage","extendedStats.contestOffOneOnOnes","extendedStats.contestOffWins","extendedStats.contestOffWinsPercentage","team.name","year"
"CD_I1000223",3,"Liam","Baker",NA,0.333333333333333,1.33333333333333,5,6.33333333333333,11.3333333333333,1.33333333333333,0,1.33333333333333,3,9,12,3.33333333333333,0.666666666666667,0,0,1,50.4,1.66666666666667,0,0.333333333333333,33.3333333333333,2.66666666666667,1,0.666666666666667,1.66666666666667,NA,NA,4.33333333333333,188,0.333333333333333,0,0.333333333333333,1,18.1,1,5.66666666666667,0,0.333333333333333,23.2333333333333,0,0,0,2.33333333333333,1,0.666666666666667,12,3.33333333333333,0.666666666666667,0,0.333333333333333,0.333333333333333,33.3333333333333,0.333333333333333,0,0,"Richmond",2018
"CD_I1000887",2,"Mitch","Lewis",NA,0,0,2,6,8,1,0,1.5,4,4.5,8.5,1,0.5,0,1.5,3,71.65,2,0.5,0,0,2.5,1,1,0,NA,NA,4.5,23,0.5,0.5,1,0.5,16.65,0.3,5.5,0.5,0,42.15,0.5,12.5,16.65,3.5,1,1.5,11,4,2,6,0,0,0,2.5,1,33.35,"Hawthorn",2018
"CD_I1000905",4,"Tom","Murphy",NA,0,0,5.5,5.25,10.75,2.25,0.5,2,3.25,8,11.25,1.25,0,0,0,1.5,80.825,1,1.25,0,0,1,3,0,0,NA,NA,1.75,159.75,0,0.25,0.25,4.25,82.875,1.1,8.75,0,0.25,32.85,0,0,0,2,0,0.25,12.75,6.75,0.5,0,0.25,0,0,0,0,0,"North Melbourne",2018
"CD_I1000908",9,"Myles","Poholke",NA,0.333333333333333,0.444444444444444,6.33333333333333,3.88888888888889,10.2222222222222,4.22222222222222,0.111111111111111,2,4.44444444444444,6.22222222222222,10.6666666666667,2.66666666666667,0.444444444444444,0.777777777777778,0,0.666666666666667,68.8888888888889,1.55555555555556,0.222222222222222,0.222222222222222,20.3666666666667,2.88888888888889,1.11111111111111,0.444444444444444,1.11111111111111,NA,NA,2.66666666666667,175,0.222222222222222,0.444444444444444,0.666666666666667,4.11111111111111,66.1222222222222,1.76666666666667,7,0.555555555555556,0.222222222222222,39.4333333333333,0,0,0,3.44444444444444,1,0.222222222222222,16.7777777777778,6.33333333333333,0.666666666666667,0,0,0,0,1.11111111111111,0.111111111111111,11.1111111111111,"Adelaide Crows",2018
"CD_I1000932",20,"Tom","Doedee",NA,0.1,0,8.4,9.65,18.05,5.55,0.15,3,6.8,11.3,18.1,1.35,0,0.7,0,4.95,78.78,1.8,3.15,0.15,10,3.55,7.45,0.1,0.15,NA,NA,2.25,264.3,0,0.25,0.25,6.3,74.425,1.06,14.6,0,2.15,36.665,0,0,0,5.1,0,1.25,11.9,8.55,4.3,0,2.45,0.75,21.495,0.05,0.05,5,"Adelaide Crows",2018
"CD_I1000937",22,"Jack","Henry",NA,0.363636363636364,0.181818181818182,7.27272727272727,3.31818181818182,10.5909090909091,3.81818181818182,0,3,4.77272727272727,6.22727272727273,11,1.18181818181818,0.5,1.04545454545455,0.545454545454545,3.59090909090909,72.1272727272727,1.59090909090909,2.09090909090909,0.136363636363636,15.9090909090909,2.18181818181818,4.5,0.409090909090909,0.681818181818182,NA,NA,2.5,181.863636363636,0.0454545454545455,0.181818181818182,0.227272727272727,4.86363636363636,68.1090909090909,2.61818181818182,7.59090909090909,0.0909090909090909,1.5,45.1318181818182,0.0909090909090909,4.47272727272727,2.27272727272727,3.04545454545455,0.318181818181818,0.636363636363636,9.54545454545454,5.72727272727273,3.04545454545455,3,1.18181818181818,0.409090909090909,18.3727272727273,0.681818181818182,0.181818181818182,6.44090909090909,"Geelong Cats",2018
"CD_I1000953",13,"Harry","McKay",NA,1.61538461538462,0.846153846153846,7.92307692307692,2.69230769230769,10.6153846153846,5.38461538461539,0.153846153846154,1.76923076923077,5.23076923076923,5.92307692307692,11.1538461538462,2.15384615384615,1.69230769230769,1.53846153846154,1.84615384615385,1.23076923076923,72.8615384615385,1.92307692307692,0.538461538461538,0.230769230769231,56.6692307692308,2.38461538461538,1.07692307692308,0.615384615384615,2.84615384615385,NA,NA,4.53846153846154,216.923076923077,0.0769230769230769,0.230769230769231,0.307692307692308,5.30769230769231,67.1923076923077,3.63076923076923,7.76923076923077,1.38461538461538,0.384615384615385,46.9230769230769,0.384615384615385,15.7846153846154,15.6384615384615,2.07692307692308,0.461538461538462,0.153846153846154,9.07692307692308,2.46153846153846,1.23076923076923,7.30769230769231,0.0769230769230769,0,0,2,0.230769230769231,8.33076923076923,"Carlton",2018
"CD_I1000959",4,"James","Cousins",NA,0,0,6,6.75,12.75,3.25,0,2.75,3.5,9.25,12.75,2,0.5,0,0,0.25,70.325,1.75,0,0,0,3,1.75,0.25,0.5,NA,NA,1.25,121,0,1,1,4,64.1,0.925,9.25,0,0,31.325,0,0,0,2.5,0.25,0,17,5.75,0.25,0,0,0,0,0,0,0,"Hawthorn",2018
"CD_I1000963",21,"Harry","Morrison",NA,0.238095238095238,0.380952380952381,8.76190476190476,5.76190476190476,14.5238095238095,4.76190476190476,0.19047619047619,3.0952380952381,4.90476190476191,9.71428571428571,14.6190476190476,2.04761904761905,0.428571428571429,0.19047619047619,0,1.47619047619048,73.7571428571429,1.76190476190476,0.904761904761905,0.428571428571429,20.6333333333333,3.04761904761905,2.47619047619048,0.619047619047619,0.666666666666667,NA,NA,3.71428571428571,209.333333333333,0.285714285714286,0.619047619047619,0.904761904761905,5.52380952380952,64.9619047619048,1.78095238095238,10.5714285714286,0.80952380952381,0.285714285714286,33.4,0,0,0,3.95238095238095,0.857142857142857,0.80952380952381,13.5714285714286,5.61904761904762,1,0,0.19047619047619,0.0476190476190476,4.76190476190476,0.619047619047619,0.142857142857143,14.2857142857143,"Hawthorn",2018
"CD_I1000978",22,"Hugh","McCluggage",NA,0.454545454545455,0.409090909090909,10.9090909090909,8.45454545454546,19.3636363636364,4.36363636363636,0.454545454545455,3.09090909090909,6.72727272727273,12.7272727272727,19.4545454545455,2.63636363636364,0.5,0.227272727272727,0,0.681818181818182,69.8363636363636,2.27272727272727,1.95454545454545,0.727272727272727,26.5136363636364,3.54545454545455,3.18181818181818,0.590909090909091,0.954545454545455,NA,NA,4.86363636363636,313.909090909091,0.136363636363636,1.81818181818182,1.95454545454545,6.59090909090909,60.5272727272727,1.62272727272727,13.5909090909091,0.363636363636364,0.318181818181818,33.9227272727273,0,0,0,4.81818181818182,0.863636363636364,0.909090909090909,17.6818181818182,7.81818181818182,0.409090909090909,0,0.136363636363636,0.0909090909090909,9.09090909090909,0.454545454545455,0.0454545454545455,2.27272727272727,"Brisbane Lions",2018
