"playerId","playedGames","firstName","lastName","gamesPlayed","goals","behinds","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","rebound50s","goalAssists","goalAccuracy","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","scoreInvolvements","metresGained","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","extendedStats.effectiveKicks","extendedStats.kickEfficiency","extendedStats.kickToHandballRatio","extendedStats.effectiveDisposals","extendedStats.marksOnLead","extendedStats.interceptMarks","extendedStats.contestedPossessionRate","extendedStats.hitoutsToAdvantage","extendedStats.hitoutWinPercentage","extendedStats.hitoutToAdvantageRate","extendedStats.groundBallGets","extendedStats.f50GroundBallGets","extendedStats.scoreLaunches","extendedStats.pressureActs","extendedStats.defHalfPressureActs","extendedStats.spoils","extendedStats.ruckContests","extendedStats.contestDefOneOnOnes","extendedStats.contestDefLosses","extendedStats.contestDefLossPercentage","extendedStats.contestOffOneOnOnes","extendedStats.contestOffWins","extendedStats.contestOffWinsPercentage","team.name","year"
"CD_I200023",24,"Rhyce","Shaw",NA,0.0416666666666667,0.0833333333333333,11.7916666666667,6.83333333333333,18.625,4.33333333333333,0.75,2.54166666666667,3.20833333333333,15.2916666666667,18.5,1.83333333333333,0.0416666666666667,0.0833333333333333,0,2,79.575,2.20833333333333,2.75,0.166666666666667,4.16666666666667,2.95833333333333,3.70833333333333,0.166666666666667,0.166666666666667,NA,NA,4.25,313.166666666667,0.0416666666666667,0.25,0.291666666666667,8.58333333333333,72.6083333333333,2.0125,14.9583333333333,0.0833333333333333,0.458333333333333,17.7,0,0,0,2.5,0.0416666666666667,0.708333333333333,8.54166666666667,6.20833333333333,1.25,0,0.958333333333333,0.25,20.8333333333333,0.208333333333333,0,0,"Sydney Swans",2015
"CD_I200032",22,"Matthew","Pavlich",NA,1.81818181818182,1.27272727272727,8.54545454545454,6,14.5454545454545,4.5,0,1.95454545454545,5.90909090909091,8.90909090909091,14.8181818181818,2.81818181818182,1.59090909090909,1,0,1.86363636363636,67.7636363636364,2.09090909090909,0.0454545454545455,0.909090909090909,51.4181818181818,3.13636363636364,0.5,1.04545454545455,3.5,NA,NA,6.72727272727273,217.090909090909,0.681818181818182,0.272727272727273,0.954545454545455,5.36363636363636,61.5045454545455,1.6,9.81818181818182,1.63636363636364,0,39.2863636363636,0,0,0,2.72727272727273,1.68181818181818,0.409090909090909,8.68181818181818,1.59090909090909,1.27272727272727,0,0.0454545454545455,0,0,4.45454545454545,1.27272727272727,29.5409090909091,"Fremantle",2015
"CD_I200035",21,"Corey","Enright",NA,0,0.0476190476190476,14.3333333333333,8.71428571428571,23.047619047619,7.04761904761905,0.0952380952380952,2.85714285714286,6.04761904761905,16.2380952380952,22.2857142857143,2,0.0476190476190476,0.285714285714286,0,3.0952380952381,78.7428571428571,2.42857142857143,4.19047619047619,0.142857142857143,0,3.33333333333333,6.52380952380952,0.0952380952380952,0.0476190476190476,NA,NA,4.85714285714286,392.904761904762,0.238095238095238,0.571428571428571,0.80952380952381,10.8571428571429,75.7190476190476,1.80952380952381,18.0952380952381,0.285714285714286,1.95238095238095,26.9952380952381,0,0,0,5,0.0476190476190476,1.52380952380952,10.2857142857143,7.28571428571429,2.52380952380952,0,1.28571428571429,0.238095238095238,16.6666666666667,0.0476190476190476,0,0,"Geelong Cats",2015
"CD_I200039",9,"Paul","Chapman",NA,0.888888888888889,0.444444444444444,8.22222222222222,5.66666666666667,13.8888888888889,2.55555555555556,0.111111111111111,3.44444444444444,5.44444444444444,8.11111111111111,13.5555555555556,2.44444444444444,0.666666666666667,0,0,0.666666666666667,70.3666666666667,2.11111111111111,0.555555555555556,0.666666666666667,37.0333333333333,2.77777777777778,1,0.444444444444444,1.88888888888889,NA,NA,4.33333333333333,188.888888888889,0.333333333333333,1,1.33333333333333,5.11111111111111,66.3,1.63333333333333,9.44444444444444,0.222222222222222,0.111111111111111,39.6333333333333,0,0,0,4.22222222222222,1.77777777777778,0.555555555555556,10.7777777777778,3,0.333333333333333,0,0,0,0,1.33333333333333,0,0,"Essendon",2015
"CD_I200045",18,"Luke","McPharlin",NA,0,0,9.38888888888889,6.33333333333333,15.7222222222222,6.88888888888889,0.0555555555555556,0.944444444444444,3.72222222222222,11.4444444444444,15.1666666666667,0.222222222222222,0,1.05555555555556,0.277777777777778,4.05555555555556,82.6055555555556,1.55555555555556,3,0,0,2.38888888888889,5.66666666666667,0,0,NA,NA,1.83333333333333,167.388888888889,0.0555555555555556,0.166666666666667,0.222222222222222,7.38888888888889,75.9444444444444,1.69444444444444,13.1111111111111,0,2.61111111111111,25.6777777777778,0.0555555555555556,0,2.77777777777778,2.11111111111111,0,0.666666666666667,3.88888888888889,3.22222222222222,3.77777777777778,0,3.11111111111111,0.833333333333333,24.4444444444444,0.0555555555555556,0,0,"Fremantle",2015
"CD_I200083",21,"Robert","Murphy",NA,0.0952380952380952,0.0952380952380952,15.4285714285714,7,22.4285714285714,4.57142857142857,2.0952380952381,1.52380952380952,4.42857142857143,16.8095238095238,21.2380952380952,3,0.0952380952380952,0.142857142857143,0,1.76190476190476,80.4238095238095,1.47619047619048,4.14285714285714,0.285714285714286,9.52380952380952,3.52380952380952,4.19047619047619,0,0.19047619047619,NA,NA,4.66666666666667,453.571428571429,0.0952380952380952,0.428571428571429,0.523809523809524,12.047619047619,78.0857142857143,2.74761904761905,18,0.238095238095238,0.571428571428571,20.9285714285714,0,0,0,3.66666666666667,0.142857142857143,1.33333333333333,8.90476190476191,5.80952380952381,1.19047619047619,0,0.761904761904762,0.238095238095238,14.2857142857143,0.0476190476190476,0.0476190476190476,4.76190476190476,"Western Bulldogs",2015
"CD_I210001",17,"Nick","Riewoldt",NA,1.70588235294118,0.882352941176471,12.5882352941176,4.29411764705882,16.8823529411765,9.70588235294118,0,1.64705882352941,4.47058823529412,13,17.4705882352941,1.88235294117647,2.58823529411765,1.05882352941176,1.76470588235294,2.11764705882353,70.1235294117647,1.52941176470588,0.882352941176471,0.705882352941177,54.5352941176471,2.64705882352941,0.647058823529412,0.470588235294118,3.23529411764706,NA,NA,6.41176470588235,225.705882352941,0.0588235294117647,0.647058823529412,0.705882352941177,8.41176470588235,65.8294117647059,3.70588235294118,11.8235294117647,3.47058823529412,0.294117647058824,24.1117647058824,0.588235294117647,17.6470588235294,30.0941176470588,2.11764705882353,1.11764705882353,0.705882352941177,8.41176470588235,2.94117647058824,1.17647058823529,0.352941176470588,0.117647058823529,0.0588235294117647,5.88235294117647,1.70588235294118,0.529411764705882,22.3529411764706,"St Kilda",2015
"CD_I210012",26,"Shaun","Burgoyne",NA,0.346153846153846,0.269230769230769,9.38461538461539,10,19.3846153846154,3.53846153846154,0.961538461538462,3.92307692307692,7.5,11.6153846153846,19.1153846153846,2.07692307692308,0.307692307692308,0.307692307692308,0,1.88461538461538,77.9692307692308,1.92307692307692,1.80769230769231,0.269230769230769,20.5115384615385,2.80769230769231,3.61538461538462,0.346153846153846,0.807692307692308,NA,NA,4.96153846153846,237.5,1,1.84615384615385,2.84615384615385,6.38461538461539,68.0423076923077,1.20769230769231,15.1153846153846,0.0769230769230769,0.461538461538462,39.2807692307692,0,0,0,5.42307692307692,0.576923076923077,1.42307692307692,14.6538461538462,7.34615384615385,0.961538461538462,0,0.807692307692308,0.192307692307692,14.7423076923077,0.269230769230769,0.153846153846154,10.2576923076923,"Hawthorn",2015
"CD_I210016",21,"Scott","Thompson",NA,0.380952380952381,0.19047619047619,11.8095238095238,14.9047619047619,26.7142857142857,3.28571428571429,0,6.04761904761905,13.9047619047619,13.6190476190476,27.5238095238095,3.85714285714286,0.0952380952380952,0.0952380952380952,0.0476190476190476,1.14285714285714,68.3952380952381,4.04761904761905,1.19047619047619,0.380952380952381,30.1571428571429,4.42857142857143,2.52380952380952,0.761904761904762,0.571428571428571,NA,NA,6.19047619047619,297.190476190476,3.14285714285714,4,7.14285714285714,6.61904761904762,55.0571428571429,0.866666666666667,18.3333333333333,0,0.238095238095238,50.1047619047619,0.0476190476190476,0,4.76190476190476,8.28571428571429,1.04761904761905,1.76190476190476,20.0952380952381,10.4285714285714,0.285714285714286,0.0476190476190476,0.0476190476190476,0,0,0.238095238095238,0,0,"Adelaide Crows",2015
"CD_I210020",7,"Kane","Cornes",NA,0.142857142857143,0,10.5714285714286,9.42857142857143,20,5.28571428571429,0,3.57142857142857,6.42857142857143,13.4285714285714,19.8571428571429,2.42857142857143,0.142857142857143,0,0,0.428571428571429,76.1857142857143,2,1.57142857142857,0.428571428571429,14.2857142857143,3.42857142857143,1.85714285714286,0.428571428571429,0.142857142857143,NA,NA,3.71428571428571,228.857142857143,0.142857142857143,2,2.14285714285714,8,75.2,1.35714285714286,15.4285714285714,0.142857142857143,0,30.2142857142857,0,0,0,5.57142857142857,0.142857142857143,0.428571428571429,15.1428571428571,8.71428571428571,0,0,0,0,0,0.142857142857143,0,0,"Port Adelaide",2015
