"playerId","playedGames","firstName","lastName","gamesPlayed","goals","behinds","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","rebound50s","goalAssists","goalAccuracy","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","scoreInvolvements","metresGained","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","extendedStats.effectiveKicks","extendedStats.kickEfficiency","extendedStats.kickToHandballRatio","extendedStats.effectiveDisposals","extendedStats.marksOnLead","extendedStats.interceptMarks","extendedStats.contestedPossessionRate","extendedStats.hitoutsToAdvantage","extendedStats.hitoutWinPercentage","extendedStats.hitoutToAdvantageRate","extendedStats.groundBallGets","extendedStats.f50GroundBallGets","extendedStats.scoreLaunches","extendedStats.pressureActs","extendedStats.defHalfPressureActs","extendedStats.spoils","extendedStats.ruckContests","extendedStats.contestDefOneOnOnes","extendedStats.contestDefLosses","extendedStats.contestDefLossPercentage","extendedStats.contestOffOneOnOnes","extendedStats.contestOffWins","extendedStats.contestOffWinsPercentage","team.name","year"
"CD_I1000061",6,"Callum","Coleman-Jones",NA,0.333333333333333,0.166666666666667,5.83333333333333,4.5,10.3333333333333,3,0,2,5.83333333333333,4.83333333333333,10.6666666666667,1.5,0.166666666666667,1.33333333333333,9.5,2,55.5,2.66666666666667,0.333333333333333,0.5,25,2.83333333333333,2,0.166666666666667,1,NA,NA,2.66666666666667,119.666666666667,1,0.5,1.5,2.83333333333333,40.2833333333333,1.93333333333333,5.66666666666667,0.166666666666667,0.833333333333333,52.7333333333333,3,34.0333333333333,41.95,2.5,0.833333333333333,1.16666666666667,8.83333333333333,4.33333333333333,1.33333333333333,28.6666666666667,0.166666666666667,0,0,2,0.333333333333333,9.71666666666667,"North Melbourne",2022
"CD_I1000068",2,"Chris","Burgess",NA,0,0.5,2.5,3,5.5,3.5,0,1,4,1.5,5.5,1,0.5,2.5,0,4.5,83.35,1,0.5,0.5,0,1,1,1,0.5,NA,NA,3,103,0,0,0,1.5,50,1,4.5,0,0.5,73.35,0,0,0,1.5,1,0,5.5,1.5,4.5,0,2,1,25,2.5,1,62.5,"Gold Coast Suns",2022
"CD_I1000072",17,"John","Noble",NA,0,0,11.2941176470588,6.52941176470588,17.8235294117647,4.58823529411765,0.764705882352941,2.41176470588235,4.47058823529412,13.3529411764706,17.8235294117647,2.64705882352941,0.0588235294117647,0.117647058823529,0,1.52941176470588,80.2,1.94117647058824,2.17647058823529,0.294117647058824,0,3.17647058823529,5.17647058823529,0.117647058823529,0.0588235294117647,NA,NA,3.29411764705882,339.176470588235,0.117647058823529,0.352941176470588,0.470588235294118,8.47058823529412,75.8176470588235,1.84705882352941,14.3529411764706,0,0.941176470588235,25.1823529411765,0,0,0,3.58823529411765,0,1.11764705882353,11.6470588235294,8.29411764705882,1.05882352941176,0,0.941176470588235,0.294117647058824,17.6470588235294,0,0,0,"Collingwood",2022
"CD_I1000223",17,"Liam","Baker",NA,0.647058823529412,0.352941176470588,10.4117647058824,8.64705882352941,19.0588235294118,3.35294117647059,0.0588235294117647,2.58823529411765,6.94117647058824,11.5882352941176,18.5294117647059,3.11764705882353,0.352941176470588,0.117647058823529,0,2.23529411764706,73.3705882352941,3.29411764705882,1.94117647058824,0.294117647058824,40.6882352941176,3.47058823529412,4,0.470588235294118,1.17647058823529,NA,NA,5.23529411764706,315.764705882353,0.470588235294118,1.23529411764706,1.70588235294118,6.82352941176471,65.5529411764706,1.27058823529412,14.0588235294118,0.176470588235294,0.647058823529412,36.1235294117647,0,0,0,5.17647058823529,0.764705882352941,1.41176470588235,16.9411764705882,8.05882352941176,0.705882352941177,0,0.411764705882353,0.176470588235294,9.80588235294118,0.529411764705882,0.117647058823529,8.82352941176471,"Richmond",2022
"CD_I1000267",5,"Matthew","Parker",NA,0.8,0.6,8,3.8,11.8,4.4,0.2,1.8,6,6.2,12.2,3.2,0.6,0.6,0,1,66.58,3.2,0.6,0.8,25,4.2,2,0.8,1.8,NA,NA,3.4,285.4,0.2,0.4,0.6,5,51,2.28,7.8,0.6,0.2,47.68,0,0,0,4,1.4,0.4,18.6,6.8,0.4,0,0,0,0,0.4,0,0,"Richmond",2022
"CD_I1000860",16,"Lachie","Schultz",NA,1.5625,0.9375,8.5625,4.6875,13.25,3.9375,0,3.125,5.3125,8.1875,13.5,2.0625,1.0625,0.1875,0,1.375,68.1625,3.1875,0.4375,0.9375,41.66875,3.625,1.875,1.8125,3.25,NA,NA,5.3125,225.4375,0,0.5,0.5,5.4375,62.775,2.2,9.1875,0.6875,0.375,41.06875,0,0,0,3.6875,1.75,0.8125,18,4.625,0.75,0,0,0,0,1,0.125,9.375,"Fremantle",2022
"CD_I1000864",9,"Lachlan","Bramble",NA,0,0.333333333333333,9.66666666666667,5.66666666666667,15.3333333333333,2.77777777777778,0.333333333333333,2.33333333333333,4.55555555555556,9.22222222222222,13.7777777777778,1.33333333333333,0.111111111111111,0.111111111111111,0,1.55555555555556,77.9111111111111,1.66666666666667,3.11111111111111,0.555555555555556,0,2.44444444444444,4.77777777777778,0,0.555555555555556,NA,NA,3.11111111111111,335,0.111111111111111,0.777777777777778,0.888888888888889,7.11111111111111,73.8555555555556,1.9,12,0,0.888888888888889,33.7666666666667,0,0,0,3.44444444444444,0.111111111111111,0.888888888888889,11.1111111111111,8.77777777777778,1.22222222222222,0,0.333333333333333,0,0,0,0,0,"Hawthorn",2022
"CD_I1000887",13,"Mitch","Lewis",NA,2.76923076923077,1.07692307692308,8.30769230769231,3.53846153846154,11.8461538461538,5.07692307692308,0.0769230769230769,1.15384615384615,5.84615384615385,5.92307692307692,11.7692307692308,1.38461538461538,2.61538461538462,1.61538461538462,0.0769230769230769,2.15384615384615,70.2538461538462,2.30769230769231,0.0769230769230769,0.461538461538462,61.9846153846154,2,1.15384615384615,0.769230769230769,4.15384615384615,NA,NA,6.53846153846154,206.923076923077,0,0.230769230769231,0.230769230769231,5.76923076923077,67.4769230769231,3.3,8.23076923076923,1.30769230769231,0.0769230769230769,50.6923076923077,0.0769230769230769,0.961538461538462,7.69230769230769,2.69230769230769,1.61538461538462,0.615384615384615,11.5384615384615,1.61538461538462,1.61538461538462,0.846153846153846,0.0769230769230769,0,0,3.53846153846154,0.692307692307692,15.2,"Hawthorn",2022
"CD_I1000932",17,"Tom","Doedee",NA,0,0,9.23529411764706,7.64705882352941,16.8823529411765,4.47058823529412,0.117647058823529,1.47058823529412,6.05882352941176,9.47058823529412,15.5294117647059,1.11764705882353,0,0.705882352941177,0,6.17647058823529,78.5,1.82352941176471,3,0,0,2.58823529411765,8.05882352941176,0,0,NA,NA,1.76470588235294,245.352941176471,0,0.352941176470588,0.352941176470588,7.17647058823529,73.6941176470588,1.48823529411765,13.4705882352941,0,2.11764705882353,39.8529411764706,0,0,0,4.29411764705882,0,0.882352941176471,8.23529411764706,6.88235294117647,5.11764705882353,0,2.70588235294118,0.705882352941177,13.7,0,0,0,"Adelaide Crows",2022
"CD_I1000937",9,"Jack","Henry",NA,0.222222222222222,0.111111111111111,6.22222222222222,4,10.2222222222222,4.11111111111111,0,1.44444444444444,3.22222222222222,7.33333333333333,10.5555555555556,0.444444444444444,0.111111111111111,0.555555555555556,0,5.33333333333333,85.5888888888889,1.88888888888889,1.44444444444444,0,5.55555555555556,1.33333333333333,4.44444444444444,0.111111111111111,0.444444444444444,NA,NA,2.22222222222222,110.666666666667,0,0,0,5.22222222222222,77.1666666666667,1.57777777777778,8.88888888888889,0,1.77777777777778,29.3666666666667,0,0,0,1.55555555555556,0,0.555555555555556,6.44444444444444,3.88888888888889,4.44444444444444,0.111111111111111,2.55555555555556,0.777777777777778,28.6222222222222,0.444444444444444,0.111111111111111,2.77777777777778,"Geelong Cats",2022
