"playerId","playedGames","firstName","lastName","gamesPlayed","goals","behinds","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","rebound50s","goalAssists","goalAccuracy","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","scoreInvolvements","metresGained","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","extendedStats.effectiveKicks","extendedStats.kickEfficiency","extendedStats.kickToHandballRatio","extendedStats.effectiveDisposals","extendedStats.marksOnLead","extendedStats.interceptMarks","extendedStats.contestedPossessionRate","extendedStats.hitoutsToAdvantage","extendedStats.hitoutWinPercentage","extendedStats.hitoutToAdvantageRate","extendedStats.groundBallGets","extendedStats.f50GroundBallGets","extendedStats.scoreLaunches","extendedStats.pressureActs","extendedStats.defHalfPressureActs","extendedStats.spoils","extendedStats.ruckContests","extendedStats.contestDefOneOnOnes","extendedStats.contestDefLosses","extendedStats.contestDefLossPercentage","extendedStats.contestOffOneOnOnes","extendedStats.contestOffWins","extendedStats.contestOffWinsPercentage","team.name","year"
"CD_I1000061",1,"Callum","Coleman-Jones",NA,0,1,6,7,13,3,0,5,7,7,14,2,2,0,10,3,38.5,5,0,0,0,4,2,0,1,NA,NA,2,158,1,0,1,1,16.7,0.9,5,0,0,50,3,23.3,30,6,1,0,16,5,2,43,0,0,0,4,0,0,"Richmond",2019
"CD_I1000068",14,"Chris","Burgess",NA,0.285714285714286,0.214285714285714,3.92857142857143,4.28571428571429,8.21428571428571,2.71428571428571,0,1.57142857142857,3.85714285714286,4.42857142857143,8.28571428571429,0.642857142857143,0.428571428571429,0.5,0.5,4.78571428571429,78.0357142857143,1.28571428571429,1.28571428571429,0.142857142857143,23.8071428571429,1.42857142857143,2.78571428571429,0.285714285714286,0.571428571428571,NA,NA,1.78571428571429,95.7857142857143,0,0.357142857142857,0.357142857142857,2.71428571428571,74.85,1.14285714285714,6.42857142857143,0.357142857142857,0.642857142857143,48.8857142857143,0.142857142857143,4.80714285714286,4.16428571428571,3.07142857142857,0.285714285714286,0.5,8.28571428571429,4.28571428571429,4.42857142857143,1.5,2.71428571428571,0.928571428571429,23.0428571428571,1.35714285714286,0.0714285714285714,1.42857142857143,"Gold Coast Suns",2019
"CD_I1000072",5,"John","Noble",NA,0,0.2,11,7.6,18.6,4,0,2.2,3.6,15.2,18.8,2.2,0.2,0.4,0,0.8,63.76,4.2,2,0,0,4.2,4.4,0,0.2,NA,NA,2.6,270.2,0,0.2,0.2,6,54.92,1.52,12,0,1,19.92,0,0,0,2.8,0,0.6,12.4,7.4,0.2,0,1,0.6,33.34,0,0,0,"Collingwood",2019
"CD_I1000223",19,"Liam","Baker",NA,0.421052631578947,0.526315789473684,8.73684210526316,8.1578947368421,16.8947368421053,3.31578947368421,0.105263157894737,3.21052631578947,6.26315789473684,10.5263157894737,16.7894736842105,2.52631578947368,0.526315789473684,0.105263157894737,0,1.10526315789474,70.7947368421053,2.57894736842105,1.15789473684211,0.368421052631579,19.2947368421053,3.57894736842105,4.42105263157895,0.631578947368421,1.10526315789474,NA,NA,3.84210526315789,240.368421052632,0.315789473684211,0.526315789473684,0.842105263157895,5.15789473684211,60.6,1.35789473684211,11.8421052631579,0.210526315789474,0.736842105263158,37.0842105263158,0,0,0,5.21052631578947,0.736842105263158,1,14.7368421052632,6.94736842105263,0.578947368421053,0,0.842105263157895,0.421052631578947,21.4894736842105,0.368421052631579,0.0526315789473684,5.26315789473684,"Richmond",2019
"CD_I1000267",17,"Matthew","Parker",NA,0.941176470588235,0.764705882352941,7,3.58823529411765,10.5882352941176,2.94117647058824,0.117647058823529,3,4.29411764705882,6.76470588235294,11.0588235294118,2.35294117647059,1,0.352941176470588,0,1.52941176470588,66.4411764705882,2.47058823529412,0.352941176470588,0.411764705882353,40.6882352941176,3.17647058823529,0.941176470588235,1.05882352941176,2.05882352941176,NA,NA,4.05882352941176,213.470588235294,0.176470588235294,0.117647058823529,0.294117647058824,4.35294117647059,60.3294117647059,2.57647058823529,7,0.647058823529412,0.176470588235294,40.2588235294118,0,0,0,2.52941176470588,0.823529411764706,0.470588235294118,16.6470588235294,3.35294117647059,0.882352941176471,0,0,0,0,1,0.176470588235294,13.7235294117647,"St Kilda",2019
"CD_I1000860",7,"Lachie","Schultz",NA,0.571428571428571,0.428571428571429,6.57142857142857,5.14285714285714,11.7142857142857,2.14285714285714,0,2.42857142857143,5.85714285714286,6,11.8571428571429,1.42857142857143,0.714285714285714,0.285714285714286,0,1.14285714285714,50.7571428571429,3.28571428571429,1,0.142857142857143,30.9571428571429,2.85714285714286,1.14285714285714,0.571428571428571,1.42857142857143,NA,NA,4.14285714285714,148.428571428571,0,0.714285714285714,0.714285714285714,2.71428571428571,40,1.54285714285714,6,0.428571428571429,0,49,0,0,0,4.85714285714286,1.57142857142857,0.857142857142857,16,3.85714285714286,0.571428571428571,0,0,0,0,0.857142857142857,0.142857142857143,7.14285714285714,"Fremantle",2019
"CD_I1000887",12,"Mitchell","Lewis",NA,1.66666666666667,1.25,7.66666666666667,3.83333333333333,11.5,4.66666666666667,0,1.58333333333333,6.41666666666667,5.16666666666667,11.5833333333333,1.58333333333333,2.5,2.25,1.58333333333333,2.58333333333333,65.1,1.91666666666667,0.166666666666667,0.583333333333333,51.1083333333333,2.25,1.25,0.833333333333333,3.25,NA,NA,5.16666666666667,160.083333333333,0,0.333333333333333,0.333333333333333,4.33333333333333,57.2666666666667,2.475,7.33333333333333,0.5,0.0833333333333333,55.6166666666667,0.166666666666667,16.3083333333333,3.475,2.58333333333333,1.16666666666667,0.5,8.41666666666667,1.58333333333333,2,7,0.25,0,0,3.75,1.16666666666667,29.6166666666667,"Hawthorn",2019
"CD_I1000908",2,"Myles","Poholke",NA,0,0.5,5,7.5,12.5,3.5,0,2.5,4.5,8,12.5,1.5,0.5,0,0,1,65,1.5,0,0.5,0,2.5,1.5,0,1,NA,NA,4,83.5,0,1,1,2.5,50,0.7,8,1,0,36.65,0,0,0,4,1,0,11,2.5,0,0,0,0,0,0,0,0,"Adelaide Crows",2019
"CD_I1000932",1,"Tom","Doedee",NA,0,0,5,3,8,3,0,1,3,5,8,0,0,1,0,2,100,0,2,0,0,0,4,0,0,NA,NA,1,110,0,0,0,5,100,1.7,8,0,2,37.5,0,0,0,1,0,1,2,1,1,0,1,1,100,0,0,0,"Adelaide Crows",2019
"CD_I1000937",23,"Jack","Henry",NA,0,0.173913043478261,7.60869565217391,2.8695652173913,10.4782608695652,4.21739130434783,0.0869565217391304,1.47826086956522,4.08695652173913,6.34782608695652,10.4347826086957,1.47826086956522,0.0869565217391304,0.91304347826087,0,5.47826086956522,76.0521739130435,1.39130434782609,2.17391304347826,0.173913043478261,0,2.1304347826087,4.34782608695652,0.0434782608695652,0.173913043478261,NA,NA,2.34782608695652,192.695652173913,0,0.260869565217391,0.260869565217391,5.60869565217391,72.2260869565217,2.45217391304348,7.95652173913043,0.130434782608696,1.21739130434783,38.895652173913,0,0,0,2.69565217391304,0.0869565217391304,1.04347826086957,6.95652173913043,5.1304347826087,4.8695652173913,0,2.08695652173913,0.478260869565217,22.1,0.304347826086957,0.0869565217391304,6.52173913043478,"Geelong Cats",2019
