Name,Team,Games Played,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Inside 50s,Goal Assists,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency,Clangers,Contested Marks,Marks Inside 50,Clearances,Centre Clearances,Stoppage Clearances,Rebound 50s,One Percenters,Bounces,Metres Gained,Score Involvements,Turnovers,Intercepts,Tackles Inside 50,Time On Ground
Jeremy Sharp,Gold Coast,9,12.56,5.78,18.33,5.89,0.22,0.33,0.78,0.0,2.44,0.0,4.0,14.33,13.44,73.32,2.11,0.33,0.33,0.89,0.11,0.78,2.67,0.89,0.56,352.11,3.56,3.67,2.78,0.11,78.33
Jordan De Goey,Collingwood,20,12.55,8.45,21.0,5.4,1.15,1.15,1.9,0.0,3.5,0.65,7.0,14.4,14.5,69.05,3.05,0.45,1.55,3.0,1.25,1.75,1.2,1.0,0.0,315.9,6.3,3.4,1.45,0.45,83.4
Darcy Byrne-Jones,Port Adelaide,24,12.54,7.46,20.0,4.33,0.0,0.08,2.79,0.0,2.46,0.33,5.58,13.62,14.21,71.05,2.75,0.21,0.0,1.12,0.17,0.96,2.83,2.25,0.29,265.5,2.92,3.75,5.62,0.0,80.25
Zak Jones,St Kilda,13,12.54,10.85,23.38,3.85,0.31,0.15,4.38,0.0,4.31,0.62,8.46,15.54,17.77,76.01,2.85,0.08,0.38,4.31,1.15,3.15,1.54,0.92,1.15,337.85,5.31,4.15,2.08,0.54,72.85
Dustin Martin,Richmond,16,12.5,10.12,22.62,2.88,1.19,0.44,2.25,0.0,5.25,1.0,9.44,13.12,14.75,65.21,3.44,0.56,0.94,3.56,1.88,1.69,0.19,1.62,0.75,383.94,5.94,5.31,1.75,0.69,84.69
Elliot Yeo,West Coast,12,12.5,9.5,22.0,2.25,0.25,0.58,5.25,0.0,5.25,0.25,13.33,9.5,14.0,63.64,4.08,0.17,0.0,6.92,3.67,3.25,0.67,1.75,0.33,407.67,4.17,4.5,2.92,0.58,76.58
Jack Scrimshaw,Hawthorn,20,12.45,8.15,20.6,6.35,0.2,0.1,1.45,0.0,1.7,0.4,5.0,14.55,17.3,83.98,1.7,0.7,0.0,0.85,0.1,0.75,3.5,2.1,0.55,299.45,3.6,2.25,6.0,0.0,74.9
Chad Wingard,Hawthorn,16,12.44,9.88,22.31,3.62,0.75,0.69,3.88,0.0,4.75,1.19,8.44,14.06,15.12,67.77,2.5,0.25,0.56,3.19,1.25,1.94,0.75,1.44,0.31,344.62,7.06,4.0,1.75,0.5,77.38
Brad Crouch,St Kilda,20,12.4,13.95,26.35,2.8,0.35,0.25,5.45,0.0,3.15,0.3,11.2,14.3,17.25,65.46,4.35,0.0,0.2,4.85,1.95,2.9,1.55,1.1,0.05,263.0,5.35,4.7,3.15,1.05,77.8
Dane Rampe,Sydney,20,12.4,5.65,18.05,6.15,0.0,0.05,1.7,0.0,1.6,0.05,4.05,13.1,15.3,84.76,2.8,0.5,0.0,0.2,0.0,0.2,4.6,4.0,0.15,386.7,2.55,2.9,5.7,0.0,95.3
David Swallow,Gold Coast,21,12.29,9.62,21.9,5.05,0.29,0.33,4.71,0.0,2.71,0.24,8.62,13.71,15.38,70.23,3.19,0.43,0.29,2.71,0.95,1.76,1.9,1.57,0.1,266.1,4.1,3.81,3.81,0.62,76.81
Jeremy Howe,Collingwood,8,12.25,5.12,17.38,5.75,0.12,0.0,2.38,0.0,0.5,0.12,4.0,10.75,14.5,83.43,2.12,0.75,0.0,0.0,0.0,0.0,4.25,2.25,0.12,311.0,2.12,2.62,5.88,0.0,81.88
Josh Rotham,West Coast,19,12.21,3.84,16.05,8.47,0.0,0.05,0.95,0.0,1.0,0.05,4.11,12.68,14.0,87.23,2.05,0.68,0.0,0.05,0.0,0.05,3.26,4.11,0.21,276.89,2.21,2.95,5.16,0.0,87.21
Dougal Howard,St Kilda,21,12.19,3.24,15.43,4.9,0.0,0.05,1.19,0.05,0.52,0.0,3.86,7.43,13.0,84.25,2.05,0.86,0.0,0.29,0.0,0.29,5.19,9.0,0.05,313.62,1.71,2.71,5.67,0.0,94.43
Trent Cotchin,Richmond,17,12.12,8.65,20.76,3.12,0.12,0.0,3.35,0.0,3.35,0.12,9.41,11.53,13.24,63.78,3.65,0.06,0.12,4.0,1.71,2.29,1.59,1.65,0.0,295.65,3.59,4.06,2.41,0.24,72.35
Jack Billings,St Kilda,18,12.11,7.89,20.0,6.28,0.78,0.78,1.94,0.0,3.22,0.5,5.44,14.67,14.72,73.6,2.28,0.22,1.0,1.0,0.0,1.0,1.72,1.0,0.06,335.5,5.67,3.72,2.78,0.56,84.33
Nick Haynes,GWS,21,12.05,5.71,17.76,7.43,0.05,0.05,0.81,0.0,1.29,0.05,4.67,13.1,13.67,76.97,2.57,0.71,0.05,0.29,0.1,0.19,3.62,4.29,0.43,338.24,2.24,3.67,6.62,0.0,82.48
Trent Dumont,North Melbourne,14,12.0,5.86,17.86,5.36,0.0,0.0,1.86,0.0,2.86,0.21,4.14,14.07,12.93,72.4,2.5,0.07,0.0,1.5,0.0,1.5,2.71,1.5,0.0,278.64,3.43,3.29,2.86,0.07,79.93
Lachlan Bramble,Hawthorn,10,11.9,6.4,18.3,4.4,0.1,0.3,2.0,0.0,3.8,0.7,3.6,13.1,14.6,79.78,1.7,0.2,0.2,0.5,0.0,0.5,3.2,1.6,2.1,417.5,3.1,3.5,3.2,0.0,83.6
Kyle Langford,Essendon,17,11.88,8.94,20.82,5.76,0.76,0.18,3.35,0.12,3.18,0.41,6.59,14.35,14.94,71.76,3.24,0.53,0.76,2.0,0.47,1.53,1.06,1.29,0.24,317.82,5.47,4.82,2.94,0.35,83.24
Oliver Florent,Sydney,23,11.87,7.09,18.96,4.09,0.39,0.26,2.17,0.0,3.3,0.3,6.13,13.17,13.91,73.36,2.83,0.22,0.26,2.22,0.52,1.7,1.91,1.48,0.48,341.78,4.04,3.7,3.13,0.26,80.61
Hunter Clark,St Kilda,13,11.85,7.31,19.15,4.08,0.15,0.08,3.08,0.0,1.69,0.31,6.46,12.54,14.0,73.11,3.0,0.08,0.0,1.54,0.31,1.23,1.92,0.92,0.08,259.38,3.31,2.77,4.31,0.38,71.38
John Noble,Collingwood,22,11.82,6.77,18.59,5.18,0.09,0.0,2.59,0.0,1.68,0.18,4.36,14.18,14.82,79.72,2.41,0.09,0.05,0.55,0.05,0.5,2.91,0.55,0.18,282.14,2.68,2.91,3.73,0.0,77.95
Wil Powell,Gold Coast,22,11.82,6.0,17.82,5.23,0.05,0.05,2.45,0.0,1.09,0.09,5.41,10.27,14.41,80.86,2.32,0.55,0.0,0.55,0.05,0.5,4.59,4.0,0.27,301.82,2.82,2.68,6.0,0.14,84.55
Darcy Moore,Collingwood,13,11.77,5.23,17.0,8.23,0.31,0.08,0.92,0.0,1.0,0.31,5.69,9.46,14.62,86.0,2.46,1.92,0.46,0.08,0.0,0.08,4.08,5.77,0.23,263.31,3.15,2.69,7.62,0.0,93.15
Liam Shiels,Hawthorn,21,11.62,9.52,21.14,4.43,0.24,0.19,4.76,0.0,3.81,0.43,6.0,14.81,14.95,70.72,3.33,0.14,0.29,2.14,0.52,1.62,1.0,1.19,0.1,313.81,4.67,4.76,2.52,0.76,79.24
James Worpel,Hawthorn,20,11.6,9.7,21.3,2.7,0.5,0.4,4.1,0.0,3.8,0.4,8.45,12.45,14.15,66.43,4.05,0.05,0.05,4.15,1.7,2.45,1.05,1.4,0.2,323.6,4.2,5.0,2.0,0.4,78.2
Joel Selwood,Geelong,24,11.58,11.42,23.0,3.21,0.25,0.17,4.71,0.0,3.71,0.88,10.79,12.92,16.96,73.74,3.42,0.12,0.21,5.21,2.12,3.08,1.0,1.67,0.12,301.67,5.92,3.79,2.88,0.58,74.79
Callan Ward,GWS,24,11.58,11.12,22.71,3.79,0.62,0.21,2.96,0.21,3.04,0.38,9.46,14.0,17.33,76.31,2.12,0.29,0.29,4.33,1.62,2.71,1.62,1.33,0.12,295.29,4.88,3.25,2.42,0.21,79.17
Jack Redden,West Coast,18,11.56,13.06,24.61,5.72,0.17,0.06,3.94,0.0,2.72,0.17,9.56,15.61,18.61,75.62,2.94,0.39,0.0,3.89,1.33,2.56,1.11,1.78,0.11,252.83,4.61,3.44,4.0,0.28,82.89
Lachlan Sholl,Adelaide,18,11.56,7.0,18.56,4.33,0.17,0.39,1.17,0.0,2.72,0.33,4.61,13.72,13.61,73.33,1.89,0.17,0.17,1.28,0.11,1.17,2.11,0.44,0.28,291.61,3.56,3.39,3.06,0.11,79.89
Matthew Kennedy,Carlton,12,11.5,8.42,19.92,5.0,0.5,0.17,4.5,0.0,3.75,0.08,7.67,12.08,13.67,68.62,3.08,0.5,0.08,3.42,1.58,1.83,1.08,0.75,0.25,300.92,3.83,3.25,2.33,0.58,70.42
Luke Davies-Uniacke,North Melbourne,20,11.45,10.5,21.95,4.85,0.3,0.6,3.2,0.0,4.15,0.4,9.55,13.85,16.15,73.58,3.6,0.15,0.25,4.5,2.0,2.5,1.5,0.8,0.35,316.65,4.5,4.8,2.3,0.65,82.5
Thomas Liberatore,Western Bulldogs,25,11.4,12.52,23.92,2.6,0.56,0.48,5.48,0.0,4.36,0.32,13.64,10.92,17.2,71.91,3.4,0.08,0.4,7.6,3.16,4.44,1.4,1.84,0.04,318.56,6.32,3.92,2.72,1.12,78.68
Andrew McGrath,Essendon,15,11.4,11.2,22.6,2.87,0.13,0.27,4.4,0.0,2.6,0.4,9.2,13.6,16.13,71.37,2.67,0.0,0.0,3.93,1.93,2.0,1.6,1.8,0.13,266.27,4.87,4.2,3.07,0.4,75.0
Zac Bailey,Brisbane,24,11.38,6.96,18.33,3.21,1.29,0.75,2.83,0.0,4.29,0.71,7.62,10.83,12.46,67.98,4.08,0.12,0.54,2.79,1.17,1.62,1.04,1.54,0.04,313.92,6.92,4.0,1.96,1.0,81.38
Nathan Broad,Richmond,14,11.36,5.0,16.36,6.36,0.0,0.0,1.21,0.0,1.5,0.07,4.71,11.29,13.79,84.29,1.79,0.79,0.0,0.14,0.07,0.07,3.43,4.57,0.21,246.57,2.71,2.21,6.71,0.0,90.5
Oleg Markov,Gold Coast,17,11.35,5.29,16.65,6.29,0.06,0.24,2.24,0.0,1.82,0.18,4.59,11.76,12.71,76.34,1.88,0.35,0.0,0.24,0.06,0.18,3.06,2.24,3.35,320.12,2.71,2.76,4.47,0.12,75.29
Josh Caddy,Richmond,6,11.33,7.5,18.83,6.0,0.33,0.83,1.83,0.0,2.5,0.33,5.0,13.5,13.5,71.69,2.17,0.0,0.67,1.0,0.0,1.0,1.33,1.5,0.5,306.83,4.33,3.17,3.17,0.33,78.83
David Mundy,Fremantle,22,11.27,13.86,25.14,3.09,0.68,0.32,3.95,0.0,4.41,0.5,11.09,14.91,18.18,72.32,3.23,0.14,0.09,5.32,1.91,3.41,1.23,1.86,0.05,314.77,6.5,3.77,2.68,0.45,76.18
Callum Wilkie,St Kilda,22,11.27,3.86,15.14,5.73,0.0,0.05,1.77,0.0,0.64,0.09,4.18,10.36,13.23,87.38,2.41,0.68,0.0,0.18,0.0,0.18,4.05,5.27,0.14,237.64,2.55,2.18,5.36,0.0,96.68
Sebastian Ross,St Kilda,20,11.25,9.75,21.0,4.55,0.25,0.4,3.05,0.0,3.0,0.35,6.8,14.2,15.05,71.67,2.55,0.1,0.1,3.0,1.05,1.95,1.75,1.7,0.55,273.0,4.9,3.4,2.4,0.6,83.7
Taylor Duryea,Western Bulldogs,25,11.24,6.24,17.48,5.28,0.04,0.0,1.92,0.0,2.0,0.2,4.32,11.8,14.8,84.67,1.96,0.4,0.0,0.44,0.08,0.36,3.16,2.8,0.16,302.6,2.52,3.24,5.36,0.04,80.2
James Cousins,Hawthorn,9,11.22,9.56,20.78,3.0,0.22,0.56,4.11,0.0,4.44,0.78,7.67,13.33,13.67,65.78,3.0,0.33,0.33,2.11,0.56,1.56,0.89,0.67,0.89,301.56,4.89,4.89,2.11,0.44,76.67
Aliir Aliir,Port Adelaide,24,11.17,4.17,15.33,6.5,0.0,0.04,1.54,0.21,0.83,0.0,6.54,8.04,12.83,83.69,2.08,2.12,0.12,0.25,0.0,0.25,3.92,6.29,0.08,247.0,2.08,2.42,8.58,0.0,96.46
Mason Redman,Essendon,22,11.14,6.45,17.59,4.59,0.27,0.09,2.0,0.0,1.64,0.14,4.36,11.09,14.5,82.43,2.09,0.45,0.0,0.32,0.0,0.32,3.95,1.86,0.95,335.18,3.05,2.45,4.64,0.0,79.41
Tarryn Thomas,North Melbourne,21,11.1,7.1,18.19,4.57,1.14,0.81,3.43,0.0,4.24,0.71,7.71,10.86,13.43,73.83,3.29,0.43,0.9,2.71,1.1,1.62,1.14,1.14,1.0,345.43,5.52,3.95,2.33,0.48,76.1
Hayden Crozier,Western Bulldogs,10,11.1,4.8,15.9,5.9,0.0,0.0,1.4,0.0,1.2,0.2,4.4,11.3,12.6,79.25,1.4,0.4,0.0,0.1,0.1,0.0,3.0,3.8,0.1,290.3,3.0,2.6,5.1,0.0,76.1
Isaac Quaynor,Collingwood,20,11.05,7.05,18.1,4.75,0.05,0.1,2.25,0.0,1.55,0.1,5.75,12.3,13.8,76.24,2.6,0.6,0.0,0.5,0.05,0.45,3.95,3.4,0.15,292.25,2.55,3.5,6.15,0.0,85.7
Bradley Sheppard,West Coast,20,11.0,6.35,17.35,6.45,0.0,0.0,1.6,0.0,1.0,0.1,4.3,13.0,13.8,79.54,1.6,0.5,0.0,0.3,0.0,0.3,2.45,2.95,0.05,225.1,2.25,2.9,4.7,0.0,89.05
Jake Stringer,Essendon,19,11.0,5.37,16.37,2.89,2.16,0.95,4.0,0.0,4.74,0.68,8.47,8.11,10.58,64.63,3.37,0.42,1.42,4.37,3.16,1.21,0.37,1.26,0.37,369.68,6.79,3.68,1.32,0.95,80.32
Rory Sloane,Adelaide,18,11.0,11.33,22.33,3.72,0.17,0.11,4.78,0.0,3.72,0.5,12.0,9.83,15.72,70.4,2.89,0.28,0.11,5.39,2.22,3.17,1.56,2.72,0.11,305.89,5.28,3.56,4.22,0.5,82.0
Ben Ainsworth,Gold Coast,17,11.0,4.35,15.35,5.29,0.71,1.06,2.06,0.0,2.88,0.82,4.76,10.65,10.18,66.32,2.88,0.24,1.0,0.71,0.18,0.53,0.53,0.47,0.06,275.88,5.12,3.29,1.12,0.47,77.24
Angus Brayshaw,Melbourne,25,10.96,7.44,18.4,4.2,0.12,0.28,2.44,0.0,2.72,0.36,6.92,11.6,12.48,67.83,3.2,0.28,0.32,1.44,0.24,1.2,1.36,1.92,0.16,272.96,4.12,3.32,4.92,0.12,82.44
Tom Phillips,Hawthorn,22,10.95,7.5,18.45,4.23,0.59,0.23,2.14,0.0,1.95,0.23,5.77,12.68,13.32,72.2,2.23,0.27,0.18,1.45,0.23,1.23,1.45,0.59,0.14,280.95,3.82,3.82,2.41,0.36,80.73
Lachlan Henderson,Geelong,21,10.95,4.38,15.33,6.95,0.14,0.1,1.24,0.0,1.38,0.14,4.52,9.33,12.67,82.65,2.19,0.76,0.24,0.24,0.0,0.24,4.1,4.9,0.1,309.33,2.62,2.43,5.9,0.0,99.48
Scott Pendlebury,Collingwood,18,10.94,12.22,23.17,3.72,0.22,0.22,3.83,0.0,3.22,1.11,10.0,13.17,17.22,74.32,3.28,0.17,0.11,4.39,1.61,2.78,1.33,1.17,0.33,281.83,5.33,3.39,3.67,0.44,78.28
Adam Treloar,Western Bulldogs,17,10.94,12.29,23.24,2.94,0.76,0.53,4.29,0.0,3.76,0.71,8.94,14.06,16.82,72.38,3.18,0.06,0.18,3.18,1.12,2.06,1.0,0.88,0.94,317.76,6.06,3.76,3.18,0.88,75.29
Harry Cunningham,Sydney,21,10.9,5.38,16.29,5.14,0.0,0.0,2.62,0.0,1.38,0.1,4.0,11.71,13.29,81.58,1.62,0.1,0.05,0.24,0.0,0.24,2.9,2.52,0.19,245.43,2.62,2.29,4.52,0.0,85.43
Justin McInerney,Sydney,21,10.9,7.14,18.05,5.38,0.33,0.1,1.1,0.05,3.0,0.43,5.19,14.0,14.33,79.39,2.14,0.19,0.14,0.86,0.19,0.67,1.48,1.81,0.33,309.05,4.14,2.95,3.48,0.05,79.48
Thomas Jonas,Port Adelaide,24,10.83,3.92,14.75,5.54,0.0,0.0,1.54,0.0,0.79,0.08,4.67,7.75,12.88,87.32,1.58,0.79,0.0,0.25,0.0,0.25,4.75,7.12,0.0,252.04,2.04,2.54,5.54,0.0,95.71
Errol Gulden,Sydney,18,10.83,4.83,15.67,4.56,0.78,0.61,2.89,0.0,3.89,0.94,5.67,10.0,11.28,71.98,2.61,0.22,0.72,1.11,0.22,0.89,0.78,1.0,0.22,282.89,4.94,2.94,1.78,0.89,79.89
Liam Baker,Richmond,22,10.82,9.45,20.27,4.0,0.32,0.36,2.77,0.0,2.95,0.5,8.09,12.59,13.45,66.35,3.64,0.18,0.32,1.45,0.41,1.05,1.77,2.45,0.14,271.68,4.05,3.86,4.59,0.45,83.14
Charlie Ballard,Gold Coast,21,10.81,2.9,13.71,6.67,0.0,0.0,1.19,0.0,0.62,0.0,4.71,8.95,11.48,83.73,2.19,0.95,0.0,0.19,0.0,0.19,2.38,5.52,0.05,170.76,1.62,1.9,6.95,0.0,92.71
Tim Membrey,St Kilda,21,10.81,4.05,14.86,7.19,1.62,1.24,1.05,0.57,3.14,0.67,5.71,9.33,10.24,68.91,2.71,1.52,2.48,0.14,0.0,0.14,0.38,2.52,0.1,302.14,6.05,3.29,2.1,0.19,92.48
Jack Viney,Melbourne,15,10.8,11.53,22.33,2.47,0.27,0.47,7.07,0.0,3.93,0.33,10.93,11.07,13.93,62.38,4.2,0.0,0.27,5.33,2.0,3.33,0.93,1.33,0.0,298.27,5.47,4.87,2.47,1.33,77.13
Joe Daniher,Brisbane,24,10.79,3.46,14.25,4.88,1.92,1.33,1.04,2.04,3.42,0.46,5.88,8.29,9.0,63.16,2.92,1.08,1.79,0.96,0.25,0.71,0.33,1.17,0.5,308.08,6.54,3.5,1.33,0.33,93.83
Changkuoth Jiath,Hawthorn,16,10.75,9.5,20.25,5.81,0.0,0.12,1.62,0.0,2.25,0.19,6.0,15.0,16.38,80.89,3.06,0.38,0.0,0.81,0.12,0.69,3.19,4.38,0.69,290.0,3.25,3.81,6.94,0.06,79.94
Tom Lynch,Adelaide,12,10.75,7.17,17.92,5.33,0.67,0.75,1.25,0.0,2.33,0.83,5.25,12.5,14.25,79.52,2.0,0.42,0.75,0.92,0.08,0.83,0.5,1.0,0.0,231.25,5.83,2.5,1.58,0.42,76.25
James Aish,Fremantle,22,10.73,8.09,18.82,4.18,0.05,0.36,2.27,0.0,2.95,0.23,5.09,13.5,13.45,71.47,2.55,0.23,0.14,1.64,0.23,1.41,2.5,2.0,0.09,342.59,3.27,3.59,3.86,0.14,82.86
Kamdyn Mcintosh,Richmond,17,10.71,4.76,15.47,4.06,0.06,0.24,2.41,0.0,2.76,0.18,5.82,9.94,10.0,64.64,3.65,0.12,0.24,1.06,0.12,0.94,1.94,2.06,0.82,360.71,3.12,4.29,4.0,0.18,78.06
Bailey Williams,Western Bulldogs,23,10.7,5.91,16.61,4.48,0.04,0.09,2.3,0.0,1.78,0.22,4.74,11.74,13.17,79.29,1.96,0.39,0.0,0.35,0.09,0.26,3.52,3.52,0.43,323.09,2.83,3.74,6.26,0.09,81.87
Jake Kelly,Adelaide,20,10.7,4.75,15.45,5.1,0.0,0.0,2.05,0.0,1.0,0.0,4.6,9.95,12.95,83.82,2.2,0.55,0.0,0.2,0.0,0.2,3.2,3.7,0.0,241.8,1.85,2.4,6.3,0.0,89.9
Will Hoskin-Elliott,Collingwood,20,10.65,5.05,15.7,6.2,0.65,0.1,2.25,0.0,2.85,0.7,4.35,11.5,11.6,73.89,2.35,0.5,0.75,0.8,0.05,0.75,1.0,1.5,0.35,268.15,3.85,2.7,1.9,0.4,84.9
Hayden Young,Fremantle,8,10.62,5.25,15.88,5.62,0.0,0.0,2.38,0.0,1.62,0.12,4.5,11.0,12.75,80.29,2.5,0.62,0.0,0.62,0.12,0.5,3.5,2.38,0.38,295.12,2.62,2.88,5.38,0.0,79.12
Isaac Heeney,Sydney,21,10.57,5.29,15.86,5.67,1.71,1.0,1.95,0.05,3.14,0.86,6.33,9.71,10.52,66.33,2.57,0.95,1.71,0.76,0.1,0.67,0.38,1.24,0.14,278.62,6.24,2.86,1.48,0.57,81.0
Kane Lambert,Richmond,13,10.54,10.08,20.62,4.15,0.46,0.31,3.08,0.0,3.38,0.77,5.54,14.46,14.08,68.28,3.23,0.08,0.62,1.0,0.23,0.77,0.92,1.54,0.0,265.54,6.23,3.85,2.0,0.77,79.85
Rowan Marshall,St Kilda,13,10.54,5.08,15.62,4.85,0.69,0.38,3.0,18.46,2.38,0.23,10.23,6.0,9.85,63.06,2.69,2.08,1.0,2.46,0.54,1.92,0.77,2.54,0.0,210.08,5.08,2.85,3.15,0.69,73.69
Lachlan Weller,Gold Coast,13,10.54,8.0,18.54,5.46,0.54,0.23,3.46,0.0,3.31,0.38,5.15,13.54,13.23,71.36,2.85,0.0,0.38,1.77,0.38,1.38,2.15,0.77,1.31,328.23,3.92,4.31,1.92,0.77,76.69
Tom Barrass,West Coast,16,10.5,3.31,13.81,7.31,0.0,0.0,0.62,0.06,0.94,0.0,4.94,8.88,11.69,84.65,1.38,1.75,0.0,0.06,0.0,0.06,2.5,8.31,0.12,209.06,1.75,2.25,6.12,0.0,87.06
Josh P. Kennedy,Sydney,21,10.48,13.52,24.0,3.62,0.19,0.29,4.76,0.0,3.24,0.52,11.0,12.86,17.52,73.0,2.43,0.1,0.38,5.29,2.38,2.9,1.0,0.71,0.05,248.14,4.86,3.33,3.14,0.52,74.14
Harry Schoenberg,Adelaide,22,10.45,7.95,18.41,2.82,0.45,0.41,3.55,0.0,3.55,0.41,7.45,11.18,12.36,67.14,3.59,0.05,0.36,3.09,1.09,2.0,1.18,0.86,0.18,306.0,4.95,4.36,1.91,0.64,72.68
Shai Bolton,Richmond,20,10.4,9.25,19.65,4.1,1.15,1.0,2.75,0.0,4.8,1.0,8.4,11.6,13.95,70.99,3.6,0.55,1.15,3.55,1.6,1.95,0.3,0.9,1.0,350.25,6.05,4.05,1.25,0.95,81.4
Robbie Tarrant,North Melbourne,10,10.4,4.1,14.5,6.7,0.0,0.0,1.0,0.0,0.4,0.1,3.0,10.8,12.4,85.52,2.6,0.5,0.0,0.1,0.0,0.1,3.3,4.5,0.0,202.0,1.8,1.6,5.4,0.0,84.3
Chad Warner,Sydney,13,10.38,6.23,16.62,2.38,0.62,0.38,3.77,0.0,4.08,0.54,6.92,10.15,10.85,65.28,3.0,0.15,0.15,2.46,1.08,1.38,1.08,0.31,0.08,318.62,4.92,4.0,1.92,0.46,75.69
Luke McDonald,North Melbourne,11,10.36,6.82,17.18,5.18,0.0,0.18,2.55,0.0,2.36,0.27,4.45,12.18,12.82,74.62,3.0,0.55,0.09,0.73,0.09,0.64,2.36,2.09,0.09,277.36,3.09,3.82,3.45,0.0,76.09
Nathan Fyfe,Fremantle,15,10.33,13.8,24.13,3.87,0.4,1.4,4.07,0.0,3.2,0.6,13.4,11.13,17.0,70.45,4.73,1.07,0.93,5.93,2.33,3.6,1.07,2.13,0.73,259.53,7.6,3.53,2.6,0.47,81.33
Dion Prestia,Richmond,9,10.33,11.89,22.22,3.22,0.11,0.33,4.11,0.0,3.0,0.11,9.11,13.67,16.78,75.52,3.33,0.0,0.11,4.22,2.11,2.11,1.89,0.89,0.11,305.11,5.67,3.33,3.22,0.78,70.56
Sam Petrevski-Seton,Carlton,13,10.31,4.92,15.23,4.31,0.08,0.23,2.0,0.0,1.08,0.15,4.69,10.15,11.46,75.25,2.23,0.38,0.31,0.77,0.15,0.62,1.85,1.38,0.15,202.31,4.15,2.08,3.54,0.23,67.31
Tom Cutler,Essendon,11,10.27,5.91,16.18,4.64,0.09,0.36,1.45,0.0,1.82,0.45,3.91,11.64,12.36,76.39,1.55,0.18,0.09,0.27,0.0,0.27,2.73,1.55,0.82,305.27,2.55,2.27,4.09,0.09,75.09
Jimmy Webster,St Kilda,20,10.25,5.85,16.1,4.65,0.05,0.0,1.45,0.0,0.85,0.0,4.75,10.4,12.6,78.26,1.8,0.3,0.0,0.5,0.0,0.5,3.55,2.95,0.3,249.9,2.5,2.8,5.1,0.0,76.4
Blake Acres,Fremantle,18,10.22,7.67,17.89,3.72,0.11,0.0,2.5,0.56,3.17,0.28,5.89,12.0,12.89,72.05,2.83,0.11,0.22,1.5,0.0,1.5,1.89,1.39,0.39,295.56,3.39,3.89,3.28,0.28,78.83
Alex Neal-Bullen,Melbourne,25,10.2,6.12,16.32,3.2,0.6,0.44,4.44,0.0,3.96,0.64,6.84,9.84,10.6,64.95,2.76,0.08,0.56,1.8,0.28,1.52,0.72,1.32,0.16,274.16,4.6,3.72,2.0,1.72,75.64
Hugh Greenwood,Gold Coast,15,10.2,7.33,17.53,1.67,0.4,0.4,8.6,0.53,2.73,0.67,12.07,5.2,11.33,64.63,2.2,0.4,0.33,6.2,2.27,3.93,1.33,1.47,0.0,235.13,3.73,3.47,3.0,1.6,72.73
Josh Daicos,Collingwood,17,10.18,8.76,18.94,2.82,0.53,0.53,3.12,0.0,2.29,0.18,6.06,13.0,13.41,70.8,2.76,0.06,0.06,2.53,1.0,1.53,1.47,0.24,0.35,234.88,3.29,3.59,1.94,0.53,79.18
Xavier Duursma,Port Adelaide,11,10.09,8.73,18.82,4.73,0.27,0.27,2.64,0.0,3.27,0.0,5.64,13.27,14.82,78.75,3.09,0.27,0.27,1.0,0.45,0.55,1.18,0.64,0.36,280.36,3.18,3.64,3.0,0.36,80.18
Tom Papley,Sydney,23,10.0,3.61,13.61,3.87,1.87,1.17,1.48,0.0,3.0,0.96,5.57,8.0,7.91,58.12,2.7,0.17,1.39,1.17,0.35,0.83,0.09,0.87,0.3,252.48,6.3,3.39,0.91,0.96,87.3
Jack Graham,Richmond,22,10.0,9.0,19.0,2.55,0.5,0.32,5.55,0.0,3.91,0.68,5.95,13.55,14.23,74.89,3.05,0.0,0.27,1.77,0.68,1.09,0.95,0.68,0.23,303.91,5.32,3.09,1.73,1.23,80.77
Shaun Atley,North Melbourne,19,10.0,8.11,18.11,5.63,0.05,0.05,1.37,0.0,1.32,0.11,4.26,13.89,14.74,81.39,2.11,0.11,0.0,0.32,0.16,0.16,2.89,1.47,0.74,247.74,2.32,3.32,3.47,0.0,86.47
Zach Guthrie,Geelong,12,10.0,3.33,13.33,4.33,0.0,0.08,2.67,0.0,1.75,0.0,4.0,9.33,9.42,70.67,2.08,0.33,0.0,0.17,0.0,0.17,1.33,2.42,0.17,209.0,2.17,3.33,4.25,0.25,70.25
Nicholas Coffield,St Kilda,16,9.94,4.31,14.25,5.56,0.06,0.06,1.56,0.0,0.94,0.0,3.88,10.38,11.56,81.12,1.81,0.31,0.12,0.31,0.06,0.25,2.81,1.88,0.25,201.31,2.5,2.38,5.19,0.06,78.75
Jack Newnes,Carlton,19,9.89,6.53,16.42,4.89,0.21,0.47,1.84,0.0,2.16,0.11,5.16,11.16,12.32,75.03,2.16,0.16,0.37,1.37,0.05,1.32,1.47,1.42,0.53,257.58,4.0,3.11,2.68,0.21,75.74
Matt Cottrell,Carlton,12,9.83,3.92,13.75,3.08,0.25,0.17,2.58,0.0,2.33,0.17,4.25,9.33,8.25,60.0,3.42,0.17,0.25,0.67,0.08,0.58,2.08,2.33,0.25,283.25,2.92,3.67,3.17,0.33,81.42
