"away.stats.totals.behinds","away.stats.totals.bounces","away.stats.totals.clangers","away.stats.totals.clearances.centreClearances","away.stats.totals.clearances.stoppageClearances","away.stats.totals.clearances.totalClearances","away.stats.totals.contestedMarks","away.stats.totals.contestedPossessions","away.stats.totals.disposalEfficiency","away.stats.totals.disposals","away.stats.totals.dreamTeamPoints","away.stats.totals.extendedStats","away.stats.totals.freesAgainst","away.stats.totals.freesFor","away.stats.totals.goalAccuracy","away.stats.totals.goalAssists","away.stats.totals.goalEfficiency","away.stats.totals.goals","away.stats.totals.handballs","away.stats.totals.hitouts","away.stats.totals.inside50s","away.stats.totals.intercepts","away.stats.totals.interchangeCounts.interchangeCap","away.stats.totals.interchangeCounts.interchangeCountQ1","away.stats.totals.interchangeCounts.interchangeCountQ2","away.stats.totals.interchangeCounts.interchangeCountQ3","away.stats.totals.interchangeCounts.interchangeCountQ4","away.stats.totals.interchangeCounts.totalInterchangeCount","away.stats.totals.kicks","away.stats.totals.lastUpdated","away.stats.totals.marks","away.stats.totals.marksInside50","away.stats.totals.metresGained","away.stats.totals.onePercenters","away.stats.totals.ranking","away.stats.totals.ratingPoints","away.stats.totals.rebound50s","away.stats.totals.scoreInvolvements","away.stats.totals.shotEfficiency","away.stats.totals.shotsAtGoal","away.stats.totals.superGoals","away.stats.totals.tackles","away.stats.totals.tacklesInside50","away.stats.totals.totalPossessions","away.stats.totals.turnovers","away.stats.totals.uncontestedPossessions","away.team.teamAbbr","away.team.teamId","away.team.teamName","away.team.teamNickname","home.stats.totals.behinds","home.stats.totals.bounces","home.stats.totals.clangers","home.stats.totals.clearances.centreClearances","home.stats.totals.clearances.stoppageClearances","home.stats.totals.clearances.totalClearances","home.stats.totals.contestedMarks","home.stats.totals.contestedPossessions","home.stats.totals.disposalEfficiency","home.stats.totals.disposals","home.stats.totals.dreamTeamPoints","home.stats.totals.extendedStats","home.stats.totals.freesAgainst","home.stats.totals.freesFor","home.stats.totals.goalAccuracy","home.stats.totals.goalAssists","home.stats.totals.goalEfficiency","home.stats.totals.goals","home.stats.totals.handballs","home.stats.totals.hitouts","home.stats.totals.inside50s","home.stats.totals.intercepts","home.stats.totals.interchangeCounts.interchangeCap","home.stats.totals.interchangeCounts.interchangeCountQ1","home.stats.totals.interchangeCounts.interchangeCountQ2","home.stats.totals.interchangeCounts.interchangeCountQ3","home.stats.totals.interchangeCounts.interchangeCountQ4","home.stats.totals.interchangeCounts.totalInterchangeCount","home.stats.totals.kicks","home.stats.totals.lastUpdated","home.stats.totals.marks","home.stats.totals.marksInside50","home.stats.totals.metresGained","home.stats.totals.onePercenters","home.stats.totals.ranking","home.stats.totals.ratingPoints","home.stats.totals.rebound50s","home.stats.totals.scoreInvolvements","home.stats.totals.shotEfficiency","home.stats.totals.shotsAtGoal","home.stats.totals.superGoals","home.stats.totals.tackles","home.stats.totals.tacklesInside50","home.stats.totals.totalPossessions","home.stats.totals.turnovers","home.stats.totals.uncontestedPossessions","home.team.teamAbbr","home.team.teamId","home.team.teamName","home.team.teamNickname"
7,13,53,9,40,49,7,176,62.1,317,1318,NA,28,33,44,2,24.4,11,116,38,45,79,0,0,0,0,0,0,201,2018-01-29 22:45:07,57,4,NA,54,NA,NA,41,NA,55.6,25,NA,63,11,313,81,137,"GCFC","CD_T1000","Gold Coast Suns","Suns",12,4,61,20,27,47,11,178,68.8,369,1483,NA,33,28,51.5,12,29.3,17,151,57,58,81,0,0,0,0,0,0,218,2018-01-29 22:45:07,45,12,NA,46,NA,NA,33,NA,56.9,33,NA,73,8,353,79,175,"SYD","CD_T160","Sydney Swans","Swans"
10,10,50,8,21,29,12,131,73.2,321,1512,NA,27,19,59.3,13,33.3,16,112,29,48,72,0,0,0,0,0,0,209,2018-01-29 22:45:13,112,13,NA,36,NA,NA,35,NA,56.3,27,NA,63,9,321,61,190,"FRE","CD_T60","Fremantle","Freo",12,7,44,16,25,41,6,147,68.3,350,1489,NA,19,27,40.7,8,23.4,11,146,53,47,61,0,0,0,0,0,0,204,2018-01-29 22:45:13,80,9,NA,51,NA,NA,32,NA,57.4,27,NA,61,14,350,71,203,"WB","CD_T140","Western Bulldogs","Bulldogs"
12,8,55,15,30,45,13,148,70.4,331,1477,NA,26,25,41.2,7,23,14,115,29,61,59,0,0,0,0,0,0,216,2018-01-29 22:45:18,97,13,NA,49,NA,NA,44,NA,55.7,34,NA,59,15,329,71,181,"ADEL","CD_T10","Adelaide Crows","Crows",17,12,48,9,23,32,6,140,70,310,1339,NA,25,26,40,4,18.5,10,128,51,54,71,0,0,0,0,0,0,182,2018-01-29 22:45:18,66,5,NA,53,NA,NA,46,NA,46.3,25,NA,65,11,311,58,171,"BL","CD_T20","Brisbane Lions","Lions"
6,11,49,13,14,27,12,107,67.6,262,1063,NA,21,19,45.5,1,17.9,5,110,33,28,56,0,0,0,0,0,0,152,2018-01-29 22:45:20,74,4,NA,48,NA,NA,50,NA,39.3,11,NA,35,5,256,66,149,"MELB","CD_T90","Melbourne","Demons",16,16,48,21,21,42,15,151,80.3,452,2039,NA,19,21,60.9,22,35.9,28,181,40,78,66,0,0,0,0,0,0,271,2018-01-29 22:45:20,144,22,NA,40,NA,NA,22,NA,59,46,NA,61,12,450,55,299,"ESS","CD_T50","Essendon","Bombers"
12,12,65,12,26,38,2,134,66.2,308,1274,NA,28,25,44,4,28.2,11,119,28,39,55,0,0,0,0,0,0,189,2018-01-29 22:45:25,70,10,NA,43,NA,NA,47,NA,64.1,25,NA,53,5,305,75,171,"GWS","CD_T1010","GWS Giants","Giants",20,10,53,14,11,25,11,127,72.2,389,1666,NA,25,28,45.2,15,28.4,19,164,26,67,75,0,0,0,0,0,0,225,2018-01-29 22:45:25,110,21,NA,39,NA,NA,28,NA,62.7,42,NA,55,11,382,54,255,"PORT","CD_T110","Port Adelaide","Power"
6,7,57,11,37,48,13,150,74.1,355,1647,NA,29,22,70.8,10,41.5,17,123,53,41,50,0,0,0,0,0,0,232,2018-01-29 22:45:28,107,11,NA,38,NA,NA,54,NA,58.5,24,NA,72,6,351,70,201,"NMFC","CD_T100","North Melbourne","Kangaroos",16,5,45,17,16,33,10,154,69.1,350,1442,NA,22,29,40,10,22.5,16,177,35,71,70,0,0,0,0,0,0,173,2018-01-29 22:45:28,57,14,NA,38,NA,NA,24,NA,56.3,40,NA,72,8,356,49,202,"GEEL","CD_T70","Geelong Cats","Cats"
10,12,49,21,20,41,11,146,67.2,299,1298,NA,21,13,57.7,9,27.3,15,117,43,55,64,0,0,0,0,0,0,182,2018-01-29 22:45:35,55,10,NA,62,NA,NA,46,NA,47.3,26,NA,65,9,290,73,144,"CARL","CD_T30","Carlton","Blues",15,17,41,15,21,36,5,154,69.6,359,1583,NA,13,21,48.6,13,26.6,17,126,21,64,73,0,0,0,0,0,0,233,2018-01-29 22:45:35,88,12,NA,57,NA,NA,39,NA,54.7,35,NA,62,18,349,64,195,"COLL","CD_T40","Collingwood","Magpies"
10,8,42,18,23,41,10,152,75.4,358,1569,NA,23,23,69.7,9,37.1,23,145,47,62,62,0,0,0,0,0,0,213,2018-01-29 22:45:37,77,12,NA,40,NA,NA,21,NA,53.2,33,NA,65,14,356,55,204,"HAW","CD_T80","Hawthorn","Hawks",8,11,44,18,33,51,9,141,72.1,305,1280,NA,23,23,71.4,11,40.5,15,132,48,37,55,0,0,0,0,0,0,173,2018-01-29 22:45:37,63,11,NA,36,NA,NA,38,NA,56.8,21,NA,52,9,302,62,161,"WCE","CD_T150","West Coast Eagles","Eagles"
12,9,64,4,33,37,9,182,56.2,347,1479,NA,26,19,38.5,6,NA,10,139,59,46,NA,NA,NA,NA,NA,NA,NA,208,NA,55,6,NA,49,NA,NA,50,NA,NA,NA,NA,85,NA,335,NA,153,"ESS","CD_T50","Essendon","Bombers",14,0,47,13,47,60,8,173,57.9,318,1485,NA,19,26,29,7,NA,9,100,44,59,NA,NA,NA,NA,NA,NA,NA,218,NA,66,11,NA,46,NA,NA,35,NA,NA,NA,NA,88,NA,310,NA,137,"FRE","CD_T60","Fremantle","Freo"
11,5,44,17,29,46,11,148,74.5,357,1495,NA,23,16,60.6,15,34.5,20,152,57,58,61,0,0,0,0,0,0,205,2018-01-29 22:45:44,71,8,NA,39,NA,NA,35,NA,56.9,33,NA,57,14,348,57,200,"SYD","CD_T160","Sydney Swans","Swans",14,4,48,15,32,47,14,139,71.1,339,1528,NA,16,23,61.9,9,26.5,13,119,45,49,57,0,0,0,0,0,0,220,2018-01-29 22:45:44,94,9,NA,40,NA,NA,38,NA,42.9,21,NA,59,11,338,61,199,"NMFC","CD_T100","North Melbourne","Kangaroos"
15,12,41,22,23,45,16,161,73.9,391,1731,NA,18,20,60,15,43.5,27,175,33,62,71,0,0,0,0,0,0,216,2018-01-29 22:45:50,83,17,NA,32,NA,NA,27,NA,72.6,45,NA,77,15,389,63,228,"WCE","CD_T150","West Coast Eagles","Eagles",5,9,47,15,17,32,13,133,67.9,324,1354,NA,20,18,59.1,5,31,13,145,46,42,63,0,0,0,0,0,0,179,2018-01-29 22:45:50,72,9,NA,37,NA,NA,34,NA,52.4,22,NA,56,9,323,71,190,"MELB","CD_T90","Melbourne","Demons"
14,22,50,13,20,33,12,139,79,428,1694,NA,27,14,53.8,17,33.9,21,197,33,62,66,0,0,0,0,0,0,231,2018-01-29 22:45:52,111,19,NA,36,NA,NA,31,NA,62.9,39,NA,42,10,428,52,289,"STK","CD_T130","St Kilda","Saints",8,11,41,14,17,31,7,109,71.9,292,1238,NA,14,27,47.6,6,23.8,10,115,38,42,54,0,0,0,0,0,0,177,2018-01-29 22:45:52,74,7,NA,43,NA,NA,41,NA,50,21,NA,41,6,294,65,185,"GWS","CD_T1010","GWS Giants","Giants"
13,13,39,18,20,38,7,142,72.8,345,1457,NA,19,14,48.4,12,27.3,15,144,32,55,64,0,0,0,0,0,0,201,2018-01-29 22:45:59,78,11,NA,26,NA,NA,40,NA,56.4,31,NA,60,14,344,64,202,"CARL","CD_T30","Carlton","Blues",11,3,35,16,13,29,9,139,73,371,1607,NA,14,19,54.5,9,31,18,162,34,58,64,0,0,0,0,0,0,209,2018-01-29 22:45:59,102,14,NA,40,NA,NA,40,NA,56.9,33,NA,55,12,372,64,233,"GEEL","CD_T70","Geelong Cats","Cats"
16,6,53,14,32,46,5,157,67.9,355,1470,NA,21,14,54.2,10,22,13,139,35,59,73,0,0,0,0,0,0,216,2018-01-29 22:46:03,64,9,NA,74,NA,NA,41,NA,40.7,24,NA,68,13,356,70,199,"BL","CD_T20","Brisbane Lions","Lions",14,7,57,15,23,38,3,153,67.1,337,1501,NA,14,21,38.2,12,23.6,13,123,42,55,70,0,0,0,0,0,0,214,2018-01-29 22:46:03,56,10,NA,72,NA,NA,45,NA,61.8,34,NA,83,7,320,73,167,"GCFC","CD_T1000","Gold Coast Suns","Suns"
8,2,48,13,17,30,5,120,71.9,292,1144,NA,29,34,66.7,7,25.6,10,130,38,39,54,0,0,0,0,0,0,162,2018-01-29 22:46:06,55,7,NA,50,NA,NA,41,NA,38.5,15,NA,45,4,290,58,170,"WB","CD_T140","Western Bulldogs","Bulldogs",15,15,52,20,18,38,12,136,77.7,400,1709,NA,34,29,48.8,16,32.3,20,159,25,62,58,0,0,0,0,0,0,241,2018-01-29 22:46:06,127,22,NA,51,NA,NA,29,NA,66.1,41,NA,50,6,410,54,274,"RICH","CD_T120","Richmond","Tigers"
13,5,40,21,31,52,8,174,66.5,373,1642,NA,13,22,57.9,12,37.3,22,149,43,59,78,0,0,0,0,0,0,224,2018-01-29 22:46:12,67,11,NA,69,NA,NA,38,NA,64.4,38,NA,75,9,370,75,196,"HAW","CD_T80","Hawthorn","Hawks",12,3,53,17,24,41,13,167,66.9,366,1507,NA,22,13,52,9,25.5,13,159,37,51,75,0,0,0,0,0,0,207,2018-01-29 22:46:12,66,11,NA,63,NA,NA,37,NA,49,25,NA,74,2,357,77,190,"COLL","CD_T40","Collingwood","Magpies"
13,11,47,13,28,41,12,145,69.2,331,1424,NA,25,24,53.3,11,32,16,127,39,50,51,0,0,0,0,0,0,204,2018-01-29 22:46:15,75,8,NA,36,NA,NA,39,NA,60,30,NA,59,6,317,59,172,"ADEL","CD_T10","Adelaide Crows","Crows",16,11,44,17,26,43,19,160,69.9,369,1554,NA,24,25,53.1,11,30.4,17,154,46,56,59,0,0,0,0,0,0,215,2018-01-29 22:46:15,84,13,NA,34,NA,NA,33,NA,57.1,32,NA,58,10,362,51,202,"PORT","CD_T110","Port Adelaide","Power"
10,6,50,17,26,43,9,155,71.5,379,1536,NA,23,23,63.3,12,31.1,19,174,38,61,78,0,0,0,0,0,0,205,2018-01-29 22:46:21,79,14,NA,39,NA,NA,43,NA,49.2,30,NA,55,11,376,71,221,"GEEL","CD_T70","Geelong Cats","Cats",7,19,63,17,23,40,12,158,73.9,349,1388,NA,23,23,66.7,14,27.1,16,153,45,59,71,0,0,0,0,0,0,196,2018-01-29 22:46:21,64,11,NA,45,NA,NA,41,NA,40.7,24,NA,50,11,345,78,187,"SYD","CD_T160","Sydney Swans","Swans"
10,4,40,11,31,42,8,137,70.7,328,1364,NA,17,21,55,6,24.4,11,139,34,45,57,0,0,0,0,0,0,189,2018-01-29 22:46:23,77,9,NA,38,NA,NA,31,NA,44.4,20,NA,52,11,327,61,190,"FRE","CD_T60","Fremantle","Freo",10,6,47,17,18,35,24,141,76.2,387,1731,NA,21,17,58.1,14,36,18,166,48,50,61,0,0,0,0,0,0,221,2018-01-29 22:46:23,116,15,NA,49,NA,NA,34,NA,62,31,NA,67,12,391,57,250,"HAW","CD_T80","Hawthorn","Hawks"
17,14,38,12,22,34,18,131,74.5,349,1611,NA,17,18,47.1,12,29.1,16,115,26,55,63,0,0,0,0,0,0,234,2018-01-29 22:46:30,127,21,NA,26,NA,NA,35,NA,61.8,34,NA,48,8,346,55,215,"COLL","CD_T40","Collingwood","Magpies",13,14,51,15,16,31,7,122,70.1,335,1277,NA,18,17,36.7,7,23.4,11,148,36,47,55,0,0,0,0,0,0,187,2018-01-29 22:46:30,70,13,NA,46,NA,NA,38,NA,63.8,30,NA,33,5,323,63,201,"RICH","CD_T120","Richmond","Tigers"
14,11,46,17,16,33,22,176,68.9,411,1778,NA,22,28,55.9,10,32.2,19,158,41,59,70,0,0,0,0,0,0,253,2018-01-29 22:46:33,124,14,NA,30,NA,NA,37,NA,57.6,34,NA,50,13,413,69,237,"ESS","CD_T50","Essendon","Bombers",13,13,58,13,20,33,9,135,68.8,324,1354,NA,28,22,44.8,7,25,13,139,33,52,69,0,0,0,0,0,0,185,2018-01-29 22:46:33,77,10,NA,54,NA,NA,40,NA,55.8,29,NA,57,9,325,70,190,"STK","CD_T130","St Kilda","Saints"
17,34,48,10,24,34,14,162,68.1,376,1487,NA,22,18,40,6,27.9,12,173,32,43,65,0,0,0,0,0,0,203,2018-01-29 22:46:37,69,8,NA,51,NA,NA,44,NA,69.8,30,NA,63,7,372,63,210,"CARL","CD_T30","Carlton","Blues",23,13,40,11,24,35,7,147,64.2,332,1423,NA,18,22,20.6,6,13.7,7,134,37,51,63,0,0,0,0,0,0,198,2018-01-29 22:46:37,73,11,NA,42,NA,NA,30,NA,66.7,34,NA,68,7,324,63,177,"WCE","CD_T150","West Coast Eagles","Eagles"
8,5,45,12,18,30,6,138,76.4,406,1781,NA,11,20,66.7,9,30.2,16,162,33,53,76,0,0,0,0,0,0,244,2018-01-29 22:46:43,127,10,NA,47,NA,NA,47,NA,45.3,24,NA,55,11,407,68,269,"PORT","CD_T110","Port Adelaide","Power",12,3,59,14,23,37,10,150,68.5,355,1374,NA,20,11,34.6,8,16.1,9,145,26,56,68,0,0,0,0,0,0,210,2018-01-29 22:46:43,81,12,NA,53,NA,NA,36,NA,46.4,26,NA,42,4,358,76,208,"GCFC","CD_T1000","Gold Coast Suns","Suns"
13,17,60,16,25,41,6,155,66.8,374,1408,NA,26,20,51.7,7,32.6,15,182,35,46,69,0,0,0,0,0,0,192,2018-01-29 22:46:45,56,5,NA,51,NA,NA,37,NA,63,29,NA,55,5,364,76,209,"GWS","CD_T1010","GWS Giants","Giants",12,14,41,17,22,39,22,156,73.6,360,1695,NA,20,26,61.1,16,37.9,22,150,50,58,76,0,0,0,0,0,0,210,2018-01-29 22:46:45,87,17,NA,41,NA,NA,29,NA,62.1,36,NA,86,15,360,68,204,"MELB","CD_T90","Melbourne","Demons"
4,0,59,12,38,50,11,185,54.7,353,1471,NA,19,15,40,4,10,4,149,56,40,81,0,0,0,0,0,0,204,2018-01-29 22:46:51,49,3,NA,47,NA,NA,40,NA,25,10,NA,93,14,340,94,155,"WB","CD_T140","Western Bulldogs","Bulldogs",8,2,45,4,44,48,12,184,60.6,383,1698,NA,15,19,54.5,8,23.1,12,158,50,52,94,0,0,0,0,0,0,225,2018-01-29 22:46:51,69,8,NA,43,NA,NA,36,NA,42.3,22,NA,99,17,369,81,185,"ADEL","CD_T10","Adelaide Crows","Crows"
8,9,53,13,17,30,8,125,74.6,342,1372,NA,25,21,52.9,8,19.6,9,154,25,46,58,0,0,0,0,0,0,188,2018-01-29 22:46:54,89,9,NA,54,NA,NA,45,NA,37,17,NA,50,4,342,74,217,"BL","CD_T20","Brisbane Lions","Lions",17,22,40,15,14,29,15,148,77.3,401,1654,NA,21,25,48.6,8,28.1,18,166,39,64,75,0,0,0,0,0,0,235,2018-01-29 22:46:54,109,12,NA,40,NA,NA,34,NA,57.8,37,NA,41,4,404,58,256,"NMFC","CD_T100","North Melbourne","Kangaroos"
15,31,49,12,18,30,11,133,73.4,365,1495,NA,17,14,37,8,21.3,10,156,21,47,65,0,0,0,0,0,0,209,2018-01-29 22:46:59,99,13,NA,45,NA,NA,34,NA,57.4,27,NA,50,8,366,67,233,"COLL","CD_T40","Collingwood","Magpies",13,8,37,14,18,32,13,129,74.8,353,1588,NA,14,17,51.4,14,34.6,18,138,50,52,68,0,0,0,0,0,0,215,2018-01-29 22:46:59,99,14,NA,36,NA,NA,37,NA,67.3,35,NA,56,14,352,65,223,"ESS","CD_T50","Essendon","Bombers"
13,0,42,9,34,43,10,165,64,364,1598,NA,11,19,44,6,18.6,11,167,56,59,86,0,0,0,0,0,0,197,2018-01-29 22:47:03,64,8,NA,56,NA,NA,40,NA,42.4,25,NA,90,25,361,75,196,"SYD","CD_T160","Sydney Swans","Swans",9,2,57,13,30,43,10,166,57.1,324,1491,NA,19,11,47.4,5,18,9,127,36,50,75,0,0,0,0,0,0,197,2018-01-29 22:47:03,67,8,NA,61,NA,NA,47,NA,38,19,NA,98,22,319,85,153,"STK","CD_T130","St Kilda","Saints"
8,5,58,10,26,36,16,155,69.8,341,1470,NA,26,21,60,7,26.7,12,134,38,45,77,0,0,0,0,0,0,207,2018-01-29 22:47:05,76,7,NA,55,NA,NA,36,NA,44.4,20,NA,73,7,337,75,182,"RICH","CD_T120","Richmond","Tigers",9,2,46,10,29,39,9,145,72.6,368,1644,NA,21,26,50,8,24,12,132,39,50,76,0,0,0,0,0,0,236,2018-01-29 22:47:05,111,8,NA,43,NA,NA,32,NA,48,24,NA,64,7,366,76,221,"FRE","CD_T60","Fremantle","Freo"
