"away.stats.totals.behinds","away.stats.totals.bounces","away.stats.totals.clangers","away.stats.totals.clearances.centreClearances","away.stats.totals.clearances.stoppageClearances","away.stats.totals.clearances.totalClearances","away.stats.totals.contestedMarks","away.stats.totals.contestedPossessions","away.stats.totals.disposalEfficiency","away.stats.totals.disposals","away.stats.totals.dreamTeamPoints","away.stats.totals.extendedStats","away.stats.totals.freesAgainst","away.stats.totals.freesFor","away.stats.totals.goalAccuracy","away.stats.totals.goalAssists","away.stats.totals.goalEfficiency","away.stats.totals.goals","away.stats.totals.handballs","away.stats.totals.hitouts","away.stats.totals.inside50s","away.stats.totals.intercepts","away.stats.totals.interchangeCounts.interchangeCap","away.stats.totals.interchangeCounts.interchangeCountQ1","away.stats.totals.interchangeCounts.interchangeCountQ2","away.stats.totals.interchangeCounts.interchangeCountQ3","away.stats.totals.interchangeCounts.interchangeCountQ4","away.stats.totals.interchangeCounts.totalInterchangeCount","away.stats.totals.kicks","away.stats.totals.lastUpdated","away.stats.totals.marks","away.stats.totals.marksInside50","away.stats.totals.metresGained","away.stats.totals.onePercenters","away.stats.totals.ranking","away.stats.totals.ratingPoints","away.stats.totals.rebound50s","away.stats.totals.scoreInvolvements","away.stats.totals.shotEfficiency","away.stats.totals.shotsAtGoal","away.stats.totals.superGoals","away.stats.totals.tackles","away.stats.totals.tacklesInside50","away.stats.totals.totalPossessions","away.stats.totals.turnovers","away.stats.totals.uncontestedPossessions","away.team.teamAbbr","away.team.teamId","away.team.teamName","away.team.teamNickname","home.stats.totals.behinds","home.stats.totals.bounces","home.stats.totals.clangers","home.stats.totals.clearances.centreClearances","home.stats.totals.clearances.stoppageClearances","home.stats.totals.clearances.totalClearances","home.stats.totals.contestedMarks","home.stats.totals.contestedPossessions","home.stats.totals.disposalEfficiency","home.stats.totals.disposals","home.stats.totals.dreamTeamPoints","home.stats.totals.extendedStats","home.stats.totals.freesAgainst","home.stats.totals.freesFor","home.stats.totals.goalAccuracy","home.stats.totals.goalAssists","home.stats.totals.goalEfficiency","home.stats.totals.goals","home.stats.totals.handballs","home.stats.totals.hitouts","home.stats.totals.inside50s","home.stats.totals.intercepts","home.stats.totals.interchangeCounts.interchangeCap","home.stats.totals.interchangeCounts.interchangeCountQ1","home.stats.totals.interchangeCounts.interchangeCountQ2","home.stats.totals.interchangeCounts.interchangeCountQ3","home.stats.totals.interchangeCounts.interchangeCountQ4","home.stats.totals.interchangeCounts.totalInterchangeCount","home.stats.totals.kicks","home.stats.totals.lastUpdated","home.stats.totals.marks","home.stats.totals.marksInside50","home.stats.totals.metresGained","home.stats.totals.onePercenters","home.stats.totals.ranking","home.stats.totals.ratingPoints","home.stats.totals.rebound50s","home.stats.totals.scoreInvolvements","home.stats.totals.shotEfficiency","home.stats.totals.shotsAtGoal","home.stats.totals.superGoals","home.stats.totals.tackles","home.stats.totals.tacklesInside50","home.stats.totals.totalPossessions","home.stats.totals.turnovers","home.stats.totals.uncontestedPossessions","home.team.teamAbbr","home.team.teamId","home.team.teamName","home.team.teamNickname"
10,19,53,8,25,33,13,143,73.4,368,1635,NA,19,14,43.5,7,15.9,10,141,33,63,70,120,25,25,26,32,108,227,2018-01-25 00:39:27,104,8,NA,66,NA,NA,34,NA,36.5,23,NA,75,14,364,64,221,"PORT","CD_T110","Port Adelaide","Power",14,9,46,11,30,41,7,150,70,380,1555,NA,14,19,33.3,4,17.1,7,182,37,41,64,120,29,26,23,24,102,198,2018-01-25 00:39:27,73,3,NA,59,NA,NA,52,NA,51.2,21,NA,77,18,384,70,234,"WCE","CD_T150","West Coast Eagles","Eagles"
15,15,38,8,26,34,5,122,77.5,405,1716,NA,13,13,40.7,10,26.2,11,169,38,42,58,120,27,24,26,25,102,236,2018-01-25 00:37:08,123,14,NA,43,NA,NA,35,NA,64.3,27,NA,52,6,408,58,286,"STK","CD_T130","St Kilda","Saints",11,2,38,12,17,29,10,120,77.6,410,1713,NA,13,13,42.9,6,20.5,9,177,29,44,58,120,28,23,23,21,95,233,2018-01-25 00:37:08,136,9,NA,42,NA,NA,31,NA,47.7,21,NA,46,11,411,58,291,"ESS","CD_T50","Essendon","Bombers"
12,12,39,11,20,31,6,117,70,330,1329,NA,19,8,50,8,21.3,10,154,34,47,56,120,30,25,30,31,116,176,2018-01-25 00:39:36,80,12,NA,37,NA,NA,33,NA,42.6,20,NA,49,7,328,56,211,"GWS","CD_T1010","GWS Giants","Giants",11,19,24,21,19,40,13,129,79,429,1827,NA,8,19,67.7,13,38.9,21,185,27,54,57,120,32,29,30,28,119,244,2018-01-25 00:39:36,134,15,NA,42,NA,NA,37,NA,57.4,31,NA,41,5,422,56,293,"ADEL","CD_T10","Adelaide Crows","Crows"
20,16,50,9,33,42,12,131,71.3,338,1511,NA,17,18,36.7,9,23.4,11,131,36,47,55,120,27,29,23,24,103,207,2018-01-25 00:37:16,97,17,NA,60,NA,NA,32,NA,63.8,30,NA,62,16,330,58,199,"GCFC","CD_T1000","Gold Coast Suns","Suns",12,3,38,13,21,34,6,129,69.1,317,1306,NA,18,17,45.8,4,25,11,124,41,44,58,120,28,24,19,20,91,193,2018-01-25 00:37:16,75,7,NA,38,NA,NA,36,NA,54.5,24,NA,43,8,305,55,176,"MELB","CD_T90","Melbourne","Demons"
11,22,41,16,28,44,9,150,69.9,346,1599,NA,17,23,58.1,14,36,18,146,45,50,50,120,34,35,22,19,110,200,2018-01-25 00:39:44,73,17,NA,45,NA,NA,40,NA,62,31,NA,88,10,344,51,194,"CARL","CD_T30","Carlton","Blues",13,13,46,11,30,41,3,134,77.2,351,1411,NA,23,17,48.1,10,23.6,13,187,51,55,51,120,31,31,28,27,117,164,2018-01-25 00:39:44,53,10,NA,31,NA,NA,32,NA,49.1,27,NA,74,12,347,50,213,"WB","CD_T140","Western Bulldogs","Bulldogs"
15,10,48,13,22,35,13,134,71.3,356,1457,NA,19,17,44.4,9,24.5,12,161,30,49,60,120,28,27,28,31,114,195,2018-01-25 00:37:24,79,13,NA,66,NA,NA,34,NA,55.1,27,NA,59,5,348,64,214,"HAW","CD_T80","Hawthorn","Hawks",16,10,48,14,24,38,17,144,71.7,329,1466,NA,17,19,42.9,13,28.8,15,137,37,52,64,120,24,23,28,28,103,192,2018-01-25 00:37:24,87,20,NA,43,NA,NA,37,NA,67.3,35,NA,61,19,340,60,196,"GEEL","CD_T70","Geelong Cats","Cats"
12,4,45,12,36,48,12,148,68.2,381,1594,NA,22,18,38.1,6,14.3,8,184,47,56,61,120,33,31,22,27,113,197,2018-01-25 00:39:52,84,12,NA,55,NA,NA,33,NA,37.5,21,NA,81,9,376,66,228,"ESS","CD_T50","Essendon","Bombers",11,6,45,6,33,39,8,153,68.1,354,1642,NA,18,22,44.4,4,26.7,12,147,41,45,65,120,33,32,23,22,110,207,2018-01-25 00:39:52,81,8,NA,58,NA,NA,46,NA,60,27,NA,98,12,350,61,197,"COLL","CD_T40","Collingwood","Magpies"
10,6,52,10,34,44,7,137,70.1,338,1450,NA,21,22,46.2,9,21.1,12,152,50,57,67,120,32,29,28,26,115,186,2018-01-25 00:37:33,59,5,NA,57,NA,NA,48,NA,45.6,26,NA,80,17,333,64,196,"BL","CD_T20","Brisbane Lions","Lions",13,5,61,14,33,47,10,143,70.4,389,1645,NA,22,21,37.9,5,18.3,11,172,53,60,64,120,32,24,24,35,115,217,2018-01-25 00:37:33,93,8,NA,56,NA,NA,44,NA,48.3,29,NA,71,21,379,66,236,"STK","CD_T130","St Kilda","Saints"
14,9,43,9,24,33,5,134,74.3,381,1542,NA,21,24,40,7,22.2,10,170,33,45,70,120,32,30,26,28,116,211,2018-01-25 00:40:01,83,4,NA,54,NA,NA,46,NA,55.6,25,NA,63,10,369,61,235,"NMFC","CD_T100","North Melbourne","Kangaroos",13,6,56,11,31,42,9,146,71.1,360,1504,NA,24,21,29.6,5,14.5,8,147,48,55,63,120,35,30,22,22,109,213,2018-01-25 00:40:01,91,8,NA,49,NA,NA,35,NA,49.1,27,NA,60,9,361,69,215,"FRE","CD_T60","Fremantle","Freo"
16,22,44,14,21,35,12,131,73.1,364,1534,NA,10,19,48.1,10,23.6,13,173,51,55,59,120,30,26,28,30,114,191,2018-01-25 00:40:05,83,13,NA,46,NA,NA,52,NA,49.1,27,NA,58,3,367,57,236,"GWS","CD_T1010","GWS Giants","Giants",14,22,48,19,25,44,11,163,71,383,1648,NA,19,10,60.6,9,27.8,20,161,27,72,57,120,35,30,27,25,117,222,2018-01-25 00:40:05,90,12,NA,49,NA,NA,40,NA,45.8,33,NA,69,17,379,58,216,"GCFC","CD_T1000","Gold Coast Suns","Suns"
17,10,48,14,17,31,9,137,74.7,363,1456,NA,17,14,40,7,20.3,12,161,55,59,66,120,32,34,23,27,116,202,2018-01-25 00:40:10,79,8,NA,47,NA,NA,39,NA,50.8,30,NA,46,13,356,54,219,"WCE","CD_T150","West Coast Eagles","Eagles",8,16,42,11,31,42,6,138,76.8,384,1690,NA,14,17,56,8,26.4,14,159,27,53,55,120,29,32,20,26,107,225,2018-01-25 00:40:10,105,11,NA,59,NA,NA,45,NA,47.2,25,NA,72,9,381,65,243,"CARL","CD_T30","Carlton","Blues"
15,12,48,10,25,35,3,136,71.9,402,1642,NA,18,13,30,5,15.8,9,175,26,57,66,120,28,22,25,25,100,227,2018-01-25 00:37:51,99,11,NA,58,NA,NA,30,NA,52.6,30,NA,65,11,401,64,265,"SYD","CD_T160","Sydney Swans","Swans",8,5,37,6,23,29,8,131,71,366,1586,NA,13,18,27.8,3,13.5,5,164,48,37,64,120,28,22,26,23,99,202,2018-01-25 00:37:51,101,6,NA,49,NA,NA,47,NA,48.6,18,NA,71,10,368,65,237,"MELB","CD_T90","Melbourne","Demons"
14,12,42,12,19,31,16,141,73.6,349,1500,NA,19,15,48.1,11,26.5,13,155,27,49,64,120,28,29,24,31,112,194,2018-01-25 00:40:19,85,11,NA,50,NA,NA,34,NA,55.1,27,NA,69,13,347,64,206,"ADEL","CD_T10","Adelaide Crows","Crows",11,15,37,15,21,36,11,147,71.2,375,1523,NA,15,19,46.2,7,25.5,12,181,41,47,64,120,28,24,23,30,105,194,2018-01-25 00:40:19,79,14,NA,45,NA,NA,36,NA,55.3,26,NA,61,15,371,64,224,"WB","CD_T140","Western Bulldogs","Bulldogs"
10,20,39,14,30,44,9,136,73.5,419,1816,NA,8,13,66.7,13,34,18,189,45,53,55,120,27,22,36,32,117,230,2018-01-25 00:37:59,112,15,NA,56,NA,NA,37,NA,50.9,27,NA,65,11,426,56,290,"HAW","CD_T80","Hawthorn","Hawks",10,2,44,10,22,32,8,118,73.1,364,1579,NA,13,8,41.2,6,15.6,7,157,43,45,56,120,24,21,27,29,101,207,2018-01-25 00:37:59,108,10,NA,44,NA,NA,34,NA,37.8,17,NA,64,14,366,55,248,"RICH","CD_T120","Richmond","Tigers"
13,1,46,11,21,32,16,127,72.3,329,1466,NA,16,13,36,6,18.4,9,139,31,49,69,120,29,28,21,30,108,190,2018-01-25 00:40:27,89,15,NA,43,NA,NA,32,NA,51,25,NA,72,7,335,65,208,"GEEL","CD_T70","Geelong Cats","Cats",11,9,48,12,30,42,6,139,71.8,390,1637,NA,13,16,47.1,8,32.7,16,173,48,49,66,120,29,25,28,25,107,217,2018-01-25 00:40:27,100,17,NA,45,NA,NA,39,NA,69.4,34,NA,52,9,383,69,244,"PORT","CD_T110","Port Adelaide","Power"
20,8,41,12,26,38,9,131,70.7,341,1488,NA,18,14,40,10,25.9,14,134,35,54,60,120,33,24,23,30,110,207,2018-01-25 00:38:08,80,17,NA,48,NA,NA,28,NA,64.8,35,NA,65,6,334,52,203,"COLL","CD_T40","Collingwood","Magpies",10,10,41,12,22,34,9,117,72,325,1382,NA,14,18,41.7,7,25,10,129,30,40,52,120,29,24,26,26,105,196,2018-01-25 00:38:08,88,13,NA,54,NA,NA,39,NA,60,24,NA,49,3,317,60,200,"CARL","CD_T30","Carlton","Blues"
6,5,40,15,27,42,7,134,67.4,328,1358,NA,10,12,44.4,3,16,4,156,40,25,58,120,27,25,32,17,101,172,2018-01-25 00:40:36,62,5,NA,42,NA,NA,41,NA,36,9,NA,73,7,320,70,186,"STK","CD_T130","St Kilda","Saints",13,17,37,17,31,48,11,146,77.9,479,1985,NA,12,10,69.2,19,39.7,27,217,50,68,70,120,32,26,31,17,106,262,2018-01-25 00:40:36,114,24,NA,62,NA,NA,21,NA,57.4,39,NA,56,11,460,58,314,"HAW","CD_T80","Hawthorn","Hawks"
12,6,43,25,24,49,8,147,71.7,371,1594,NA,9,19,60.6,15,28.2,20,164,38,71,61,120,28,31,25,26,110,207,2018-01-25 00:38:16,69,11,NA,39,NA,NA,24,NA,46.5,33,NA,69,20,367,59,220,"PORT","CD_T110","Port Adelaide","Power",7,9,50,11,29,40,6,126,72.4,373,1654,NA,19,9,68.2,7,38.5,15,158,49,39,59,120,29,31,28,32,120,215,2018-01-25 00:38:16,105,12,NA,53,NA,NA,50,NA,56.4,22,NA,70,5,370,61,244,"GWS","CD_T1010","GWS Giants","Giants"
4,16,58,12,29,41,8,155,71.6,377,1515,NA,21,15,57.9,4,26.8,11,175,53,41,69,120,27,26,30,27,110,202,2018-01-25 00:40:45,72,7,NA,70,NA,NA,55,NA,46.3,19,NA,67,6,374,75,219,"MELB","CD_T90","Melbourne","Demons",13,24,47,9,28,37,12,147,66.8,340,1471,NA,15,21,39.1,4,14.1,9,144,45,64,75,120,30,22,25,25,102,196,2018-01-25 00:40:45,73,4,NA,64,NA,NA,29,NA,35.9,23,NA,72,18,338,69,191,"ADEL","CD_T10","Adelaide Crows","Crows"
15,4,40,16,22,38,10,141,76.9,428,1797,NA,14,17,52.9,12,29,18,193,36,62,57,120,32,29,30,28,119,235,2018-01-25 00:38:25,112,18,NA,56,NA,NA,33,NA,54.8,34,NA,59,12,433,52,292,"SYD","CD_T160","Sydney Swans","Swans",8,1,42,7,18,25,5,106,73.4,320,1345,NA,17,14,42.9,4,15.4,6,141,38,39,52,120,25,27,27,27,106,179,2018-01-25 00:38:25,95,3,NA,45,NA,NA,42,NA,35.9,14,NA,49,7,322,57,216,"BL","CD_T20","Brisbane Lions","Lions"
11,8,46,10,27,37,13,135,75.1,378,1482,NA,20,19,40.9,6,18,9,184,48,50,59,120,28,20,30,28,106,194,2018-01-25 00:40:53,88,12,NA,43,NA,NA,36,NA,44,22,NA,49,7,381,61,246,"WB","CD_T140","Western Bulldogs","Bulldogs",13,3,49,10,23,33,12,117,74,335,1545,NA,19,20,41.7,8,21.7,10,110,33,46,61,120,30,29,28,24,111,225,2018-01-25 00:40:53,115,8,NA,44,NA,NA,40,NA,52.2,24,NA,59,5,332,59,215,"ESS","CD_T50","Essendon","Bombers"
12,5,49,10,27,37,7,163,72.8,390,1623,NA,16,17,58.1,12,30.5,18,176,21,59,82,120,28,29,26,26,109,214,2018-01-25 00:38:34,77,13,NA,43,NA,NA,40,NA,52.5,31,NA,72,11,386,73,223,"GCFC","CD_T1000","Gold Coast Suns","Suns",11,11,57,14,26,40,9,155,72.7,385,1663,NA,17,16,55,6,21.6,11,155,51,51,73,120,29,32,25,24,110,230,2018-01-25 00:38:34,106,12,NA,49,NA,NA,41,NA,39.2,20,NA,63,9,382,80,227,"NMFC","CD_T100","North Melbourne","Kangaroos"
4,6,51,13,31,44,2,152,69.1,385,1563,NA,13,19,63.2,7,26.7,12,170,46,45,73,120,28,28,25,28,109,215,2018-01-25 00:41:03,80,8,NA,66,NA,NA,47,NA,42.2,19,NA,59,7,383,80,231,"RICH","CD_T120","Richmond","Tigers",15,2,47,8,36,44,8,140,68.6,341,1550,NA,19,13,47.8,3,19,11,123,54,58,80,120,32,33,24,24,113,218,2018-01-25 00:41:03,81,5,NA,48,NA,NA,33,NA,39.7,23,NA,79,15,337,71,197,"GEEL","CD_T70","Geelong Cats","Cats"
7,9,33,10,23,33,18,131,79.2,418,1827,NA,15,17,57.9,8,25,11,182,43,44,54,120,28,24,27,25,104,236,2018-01-25 00:38:43,133,10,NA,28,NA,NA,30,NA,43.2,19,NA,67,17,417,58,286,"FRE","CD_T60","Fremantle","Freo",12,18,44,6,22,28,11,114,69.7,307,1387,NA,17,15,31.8,4,18.9,7,139,27,37,59,120,28,26,29,23,106,168,2018-01-25 00:38:43,80,4,NA,42,NA,NA,32,NA,59.5,22,NA,80,15,306,54,192,"WCE","CD_T150","West Coast Eagles","Eagles"
10,5,45,13,29,42,13,152,69.3,371,1491,NA,14,14,52,9,27.1,13,176,59,48,67,120,30,26,32,28,116,195,2018-01-25 00:38:47,73,11,NA,40,NA,NA,49,NA,52.1,25,NA,54,10,363,76,211,"HAW","CD_T80","Hawthorn","Hawks",17,5,39,13,27,40,14,163,73,393,1665,NA,14,14,44.1,12,23.1,15,191,36,65,76,120,34,26,37,22,119,202,2018-01-25 00:38:47,74,13,NA,63,NA,NA,34,NA,52.3,34,NA,85,17,401,67,238,"SYD","CD_T160","Sydney Swans","Swans"
10,0,44,12,29,41,18,146,73.1,379,1617,NA,17,11,45.8,7,29.7,11,175,51,37,55,120,30,37,28,24,119,204,2018-01-25 00:41:16,92,11,NA,44,NA,NA,41,NA,64.9,24,NA,73,8,376,59,230,"FRE","CD_T60","Fremantle","Freo",16,13,40,12,30,42,13,148,68.4,376,1598,NA,11,17,40.6,11,24.1,13,177,35,54,59,120,29,32,26,26,113,199,2018-01-25 00:41:16,78,16,NA,68,NA,NA,25,NA,59.3,32,NA,75,15,372,55,224,"PORT","CD_T110","Port Adelaide","Power"
11,0,46,10,28,38,5,117,77.2,408,1763,NA,19,17,50,3,22,9,182,40,41,59,120,25,25,27,26,103,226,2018-01-25 00:38:56,120,9,NA,72,NA,NA,35,NA,43.9,18,NA,74,13,411,65,294,"ESS","CD_T50","Essendon","Bombers",9,14,48,5,28,33,6,130,74.8,381,1472,NA,17,19,47.1,5,18.6,8,186,44,43,67,120,22,26,30,23,101,195,2018-01-25 00:38:56,78,7,NA,55,NA,NA,32,NA,39.5,17,NA,53,15,376,59,246,"BL","CD_T20","Brisbane Lions","Lions"
9,3,47,11,34,45,4,140,70.2,326,1485,NA,24,13,71.4,8,35.7,15,142,42,42,47,120,29,23,31,23,106,184,2018-01-25 00:39:01,45,5,NA,58,NA,NA,43,NA,50,21,NA,108,19,318,53,178,"WB","CD_T140","Western Bulldogs","Bulldogs",11,5,33,12,34,46,8,150,65.4,309,1437,NA,13,24,54.5,9,21.8,12,126,70,55,53,120,30,25,33,22,110,183,2018-01-25 00:39:01,66,10,NA,65,NA,NA,25,NA,40,22,NA,75,5,310,47,160,"MELB","CD_T90","Melbourne","Demons"
5,15,44,19,16,35,6,105,76.8,358,1379,NA,19,10,70.6,8,44.4,12,190,29,27,46,120,23,29,36,32,120,168,2018-01-25 00:41:29,80,7,NA,35,NA,NA,37,NA,63,17,NA,49,2,359,58,254,"GWS","CD_T1010","GWS Giants","Giants",8,11,34,19,23,42,9,135,76.6,394,1874,NA,10,19,78.9,17,44.8,30,161,51,67,59,120,27,35,35,21,118,233,2018-01-25 00:41:29,123,21,NA,32,NA,NA,15,NA,56.7,38,NA,64,14,392,46,257,"WCE","CD_T150","West Coast Eagles","Eagles"
11,13,41,14,25,39,7,131,73.9,380,1744,NA,12,16,53.6,10,25.4,15,147,48,59,55,120,30,39,25,26,120,233,2018-01-25 00:39:09,118,14,NA,46,NA,NA,37,NA,47.5,28,NA,67,16,386,57,255,"CARL","CD_T30","Carlton","Blues",15,8,45,13,27,40,7,131,65.4,324,1359,NA,16,12,36,6,19.6,9,145,30,46,58,120,25,37,27,25,114,179,2018-01-25 00:39:09,67,11,NA,43,NA,NA,44,NA,54.3,25,NA,67,10,322,55,191,"STK","CD_T130","St Kilda","Saints"
13,16,48,6,27,33,11,146,66.3,344,1440,NA,15,9,31.8,4,14,7,160,52,50,73,120,31,29,33,24,117,184,2018-01-25 00:41:38,71,8,NA,63,NA,NA,49,NA,44,22,NA,71,14,344,68,198,"COLL","CD_T40","Collingwood","Magpies",16,10,34,12,38,50,10,143,71.2,389,1759,NA,9,15,34.5,7,16.7,10,158,38,60,69,120,34,30,33,22,119,231,2018-01-25 00:41:38,92,9,NA,54,NA,NA,42,NA,48.3,29,NA,93,18,379,73,236,"ADEL","CD_T10","Adelaide Crows","Crows"
6,8,40,11,29,40,11,146,77.6,392,1691,NA,17,15,69.2,11,35.3,18,178,32,51,67,120,32,31,25,29,117,214,2018-01-25 00:39:18,105,11,NA,60,NA,NA,38,NA,51,26,NA,67,13,400,66,254,"SYD","CD_T160","Sydney Swans","Swans",10,5,44,16,24,40,9,147,73.8,427,1766,NA,15,17,45,6,18.8,9,196,49,48,66,120,29,30,23,26,108,231,2018-01-25 00:39:18,100,9,NA,53,NA,NA,33,NA,41.7,20,NA,74,9,423,66,276,"ESS","CD_T50","Essendon","Bombers"
7,5,41,14,27,41,19,138,72.6,361,1631,NA,12,12,63.6,10,34.1,14,146,50,41,50,120,34,28,28,27,117,215,2018-01-25 00:41:47,103,13,NA,28,NA,NA,40,NA,53.7,22,NA,67,3,358,58,220,"MELB","CD_T90","Melbourne","Demons",20,19,39,5,27,32,9,121,72.8,346,1525,NA,12,12,32.1,6,18,9,163,36,50,58,120,28,24,28,17,97,183,2018-01-25 00:41:47,80,14,NA,52,NA,NA,26,NA,56,28,NA,81,18,353,50,232,"RICH","CD_T120","Richmond","Tigers"
2,11,52,15,16,31,3,88,71,297,1357,NA,23,14,75,4,16.2,6,111,31,37,45,120,26,27,25,26,104,186,2018-01-25 00:39:27,105,3,NA,47,NA,NA,43,NA,21.6,8,NA,62,12,286,63,198,"BL","CD_T20","Brisbane Lions","Lions",23,12,36,10,32,42,15,147,77.7,417,1734,NA,14,23,43.6,10,27.9,17,192,45,61,63,120,30,32,30,26,118,225,2018-01-25 00:39:27,104,21,NA,43,NA,NA,31,NA,63.9,39,NA,53,10,418,44,271,"NMFC","CD_T100","North Melbourne","Kangaroos"
10,7,44,11,18,29,4,119,74.2,383,1672,NA,13,19,47.4,7,22,9,181,33,41,63,120,25,30,27,31,113,202,2018-01-25 00:41:55,105,9,NA,44,NA,NA,42,NA,46.3,19,NA,78,9,384,66,265,"GEEL","CD_T70","Geelong Cats","Cats",18,16,40,13,31,44,12,161,67.9,396,1571,NA,19,13,39.4,8,23.2,13,186,48,56,67,120,33,29,28,25,115,210,2018-01-25 00:41:55,79,9,NA,47,NA,NA,31,NA,58.9,33,NA,58,7,395,63,234,"FRE","CD_T60","Fremantle","Freo"
11,15,36,17,24,41,8,133,77.6,375,1468,NA,20,18,61.3,11,34.5,19,187,35,55,57,120,28,28,31,27,114,188,2018-01-25 00:39:35,72,14,NA,55,NA,NA,37,NA,56.4,31,NA,49,10,373,53,240,"GCFC","CD_T1000","Gold Coast Suns","Suns",9,13,38,15,27,42,8,140,73.1,375,1579,NA,18,20,61.9,7,25.5,13,150,50,51,53,120,30,29,30,23,112,225,2018-01-25 00:39:35,87,9,NA,44,NA,NA,36,NA,41.2,21,NA,60,7,372,57,232,"STK","CD_T130","St Kilda","Saints"
13,10,49,19,18,37,12,145,72.9,362,1485,NA,22,22,44.8,7,26.5,13,154,37,49,64,120,27,24,24,25,100,208,2018-01-25 00:42:03,79,8,NA,54,NA,NA,33,NA,59.2,29,NA,58,14,353,71,208,"NMFC","CD_T100","North Melbourne","Kangaroos",15,9,41,9,17,26,16,146,77.5,391,1677,NA,22,22,53.3,12,32.7,16,178,28,49,71,120,30,30,25,31,116,213,2018-01-25 00:42:03,93,14,NA,47,NA,NA,36,NA,61.2,30,NA,77,11,392,64,246,"GEEL","CD_T70","Geelong Cats","Cats"
10,18,39,9,26,35,15,135,77.4,411,1736,NA,17,19,70.6,23,44.4,24,194,44,54,67,120,31,29,31,29,120,217,2018-01-25 00:39:43,109,26,NA,31,NA,NA,36,NA,63,34,NA,51,3,416,52,281,"RICH","CD_T120","Richmond","Tigers",11,10,45,22,17,39,1,99,70.5,319,1392,NA,19,17,29.4,5,11.6,5,143,34,43,52,120,27,22,33,19,101,176,2018-01-25 00:39:43,89,6,NA,35,NA,NA,29,NA,39.5,17,NA,69,6,316,66,217,"GWS","CD_T1010","GWS Giants","Giants"
11,10,46,18,19,37,9,147,72.3,390,1762,NA,13,19,53.6,9,NA,15,154,48,66,NA,120,30,24,28,28,110,236,NA,111,8,NA,47,NA,NA,34,NA,NA,NA,NA,71,NA,391,NA,244,"WCE","CD_T150","West Coast Eagles","Eagles",7,17,53,11,25,36,9,141,70.1,345,1565,NA,19,13,70.8,12,NA,17,143,21,51,NA,120,32,24,19,19,94,202,NA,73,9,NA,64,NA,NA,49,NA,NA,NA,NA,92,NA,342,NA,201,"COLL","CD_T40","Collingwood","Magpies"
8,6,43,15,31,46,10,158,73.7,418,1715,NA,12,19,48.1,7,23.6,13,198,39,55,68,120,27,31,30,26,114,220,2018-01-25 00:42:15,85,10,NA,44,NA,NA,32,NA,49.1,27,NA,74,13,420,71,262,"HAW","CD_T80","Hawthorn","Hawks",10,8,53,15,25,40,13,143,68.4,351,1499,NA,19,12,57.7,11,31.9,15,156,47,47,72,120,27,30,32,26,115,195,2018-01-25 00:42:15,84,8,NA,53,NA,NA,42,NA,55.3,26,NA,62,9,342,68,199,"PORT","CD_T110","Port Adelaide","Power"
14,11,42,16,20,36,6,144,68.1,348,1479,NA,19,21,38.5,7,23.8,10,164,47,42,61,120,27,28,28,25,108,184,2018-01-25 00:39:55,70,7,NA,51,NA,NA,35,NA,61.9,26,NA,76,16,343,60,199,"WB","CD_T140","Western Bulldogs","Bulldogs",11,19,47,11,26,37,12,139,76.6,363,1553,NA,21,19,54.5,13,33.3,18,162,32,54,60,120,34,27,31,27,119,201,2018-01-25 00:39:55,85,12,NA,52,NA,NA,32,NA,61.1,33,NA,66,15,360,60,221,"GCFC","CD_T1000","Gold Coast Suns","Suns"
16,6,45,15,23,38,6,141,70.7,368,1463,NA,18,14,37,3,18.5,10,173,41,54,72,120,27,32,32,28,119,195,2018-01-25 00:42:24,73,9,NA,52,NA,NA,36,NA,50,27,NA,59,6,372,68,231,"ADEL","CD_T10","Adelaide Crows","Crows",9,17,45,9,24,33,8,134,71.7,374,1588,NA,14,18,48,9,24,12,149,36,50,69,120,30,30,29,30,119,225,2018-01-25 00:42:24,94,15,NA,67,NA,NA,42,NA,50,25,NA,60,11,372,71,238,"CARL","CD_T30","Carlton","Blues"
8,9,36,10,17,27,19,158,66,359,1380,NA,10,11,35.7,4,11.1,5,184,50,45,69,120,30,31,31,25,117,175,2018-01-25 00:40:04,66,4,NA,48,NA,NA,52,NA,31.1,14,NA,55,7,361,83,203,"GEEL","CD_T70","Geelong Cats","Cats",16,3,37,16,31,47,10,173,74.7,467,1910,NA,11,10,52.4,16,29.3,22,215,24,75,83,120,28,27,27,27,109,252,2018-01-25 00:40:04,101,14,NA,59,NA,NA,40,NA,56,42,NA,68,14,465,69,292,"SYD","CD_T160","Sydney Swans","Swans"
14,16,47,11,26,37,4,140,77.4,394,1756,NA,17,18,56.8,14,33.3,21,171,36,63,61,120,30,27,29,32,118,223,2018-01-25 00:42:32,98,16,NA,52,NA,NA,33,NA,58.7,37,NA,77,27,404,58,264,"COLL","CD_T40","Collingwood","Magpies",6,10,44,13,23,36,8,120,70.2,339,1464,NA,18,17,50,6,19.5,8,148,43,41,58,120,31,25,24,28,108,191,2018-01-25 00:42:32,97,13,NA,47,NA,NA,41,NA,39,16,NA,61,7,338,60,218,"STK","CD_T130","St Kilda","Saints"
