"providerId","utcStartTime","status","compSeason.shortName","round.name","round.roundNumber","venue.name","home.team.club.name","away.team.club.name","player.jumperNumber","player.photoURL","player.player.position","player.player.player.playerId","player.player.player.captain","player.player.player.playerJumperNumber","player.player.player.givenName","player.player.player.surname","teamId","gamesPlayed","timeOnGroundPercentage","goals","behinds","superGoals","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","freesFor","freesAgainst","dreamTeamPoints","rebound50s","goalAssists","goalAccuracy","ratingPoints","ranking","lastUpdated","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","interchangeCounts","scoreInvolvements","metresGained","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","extendedStats.effectiveKicks","extendedStats.kickEfficiency","extendedStats.kickToHandballRatio","extendedStats.effectiveDisposals","extendedStats.marksOnLead","extendedStats.interceptMarks","extendedStats.contestedPossessionRate","extendedStats.hitoutsToAdvantage","extendedStats.hitoutWinPercentage","extendedStats.hitoutToAdvantageRate","extendedStats.groundBallGets","extendedStats.f50GroundBallGets","extendedStats.scoreLaunches","extendedStats.pressureActs","extendedStats.defHalfPressureActs","extendedStats.spoils","extendedStats.ruckContests","extendedStats.contestDefOneOnOnes","extendedStats.contestDefLosses","extendedStats.contestDefLossPercentage","extendedStats.contestOffOneOnOnes","extendedStats.contestOffWins","extendedStats.contestOffWinsPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon","player.playerId","player.captain","player.playerJumperNumber","player.givenName","player.surname","teamStatus","team.name"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",24,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/297907.png?i10c=img.resize(scale_height:0.6)","HBFR","CD_I297907",FALSE,24,"Nic","Newman","CD_T30",NA,88,0,0,NA,16,5,21,5,0,5,6,14,20,2,0,1,0,5,85.7,5,1,3,85,6,0,0,8.2,NA,NA,2,7,1,0,NA,NA,NA,0,395,0,1,1,14,87.5,3.2,18,0,2,30,0,0,0,4,0,0,13,9,3,0,1,0,0,0,0,0,0,1,1,"CD_I297907",FALSE,24,"Nic","Newman","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",10,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1000953.png?i10c=img.resize(scale_height:0.6)","FF","CD_I1000953",FALSE,10,"Harry","McKay","CD_T30",NA,85,2,0,NA,9,2,11,5,0,1,8,3,11,5,1,3,0,0,81.8,4,3,4,53,0,0,100,9.9,NA,NA,8,1,0,2,NA,NA,NA,2,356,0,0,0,8,88.9,4.5,9,2,0,72.7,0,0,0,2,1,0,7,0,0,3,0,0,0,4,2,50,0,0,0,"CD_I1000953",FALSE,10,"Harry","McKay","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",1,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1001028.png?i10c=img.resize(scale_height:0.6)","INT","CD_I1001028",FALSE,1,"Jack","Silvagni","CD_T30",NA,87,3,1,NA,13,1,14,11,0,2,3,13,16,3,2,1,0,0,78.6,6,1,3,93,0,0,75,9.3,NA,NA,5,0,2,4,NA,NA,NA,5,346,0,0,0,10,76.9,13,11,8,0,18.8,0,0,0,1,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,"CD_I1001028",FALSE,1,"Jack","Silvagni","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1001398.png?i10c=img.resize(scale_height:0.6)","INT","CD_I1001398",FALSE,7,"Matthew","Kennedy","CD_T30",NA,66,0,0,NA,16,14,30,7,0,2,11,21,32,6,0,0,0,1,66.7,6,1,1,103,2,0,0,12,NA,NA,7,6,0,1,NA,NA,NA,6,371,2,2,4,7,43.8,1.1,20,1,1,34.4,0,0,0,8,2,1,20,8,0,0,0,0,0,0,0,0,15,0,0,"CD_I1001398",FALSE,7,"Matthew","Kennedy","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",4,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1002259.png?i10c=img.resize(scale_height:0.6)","WR","CD_I1002259",FALSE,4,"Lochie","O'Brien","CD_T30",NA,80,0,0,NA,15,4,19,8,0,1,1,17,18,2,1,0,0,2,78.9,4,0,1,78,1,1,0,3,NA,NA,3,3,0,0,NA,NA,NA,1,407,0,0,0,11,73.3,3.8,15,0,1,5.6,0,0,0,1,0,0,12,5,1,0,0,0,0,0,0,0,0,0,0,"CD_I1002259",FALSE,4,"Lochie","O'Brien","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",18,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1006094.png?i10c=img.resize(scale_height:0.6)","HFFR","CD_I1006094",FALSE,18,"Sam","Walsh","CD_T30",NA,85,0,0,NA,18,14,32,8,0,1,9,23,32,6,0,0,0,1,78.1,2,2,0,112,3,0,0,12.2,NA,NA,4,1,0,0,NA,NA,NA,6,431,0,2,2,13,72.2,1.3,25,5,0,28.1,0,0,0,6,3,2,23,5,0,0,0,0,0,1,1,100,10,0,0,"CD_I1006094",FALSE,18,"Sam","Walsh","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",20,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/294624.png?i10c=img.resize(scale_height:0.6)","BPR","CD_I294624",FALSE,20,"Lachie","Plowman","CD_T30",NA,77,0,0,NA,3,5,8,2,1,0,4,4,8,1,0,0,0,6,87.5,0,0,0,25,0,0,0,11.2,NA,NA,1,4,0,0,NA,NA,NA,1,134,0,1,1,2,66.7,0.6,7,0,1,50,0,0,0,4,0,0,7,6,4,0,2,0,0,0,0,0,0,0,0,"CD_I294624",FALSE,20,"Lachie","Plowman","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",21,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/296190.png?i10c=img.resize(scale_height:0.6)","SUB","CD_I296190",FALSE,21,"Jack","Martin","CD_T30",NA,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I296190",FALSE,21,"Jack","Martin","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",29,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/294036.png?i10c=img.resize(scale_height:0.6)","R","CD_I294036",FALSE,29,"George","Hewett","CD_T30",NA,77,0,0,NA,14,14,28,5,0,9,11,19,30,4,0,0,0,4,78.6,3,1,1,119,0,0,0,12.6,NA,NA,5,4,2,1,NA,NA,NA,4,251,6,3,9,8,57.1,1,22,2,0,36.7,0,0,0,3,0,1,23,14,1,0,0,0,0,0,0,0,16,0,0,"CD_I294036",FALSE,29,"George","Hewett","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",25,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/999827.png?i10c=img.resize(scale_height:0.6)","INT","CD_I999827",FALSE,25,"Zac","Fisher","CD_T30",NA,75,0,0,NA,7,9,16,1,0,5,6,10,16,2,0,0,0,1,81.3,2,1,1,60,0,1,0,6.7,NA,NA,2,2,1,0,NA,NA,NA,4,179,0,1,1,5,71.4,0.8,13,0,0,37.5,0,0,0,4,1,1,16,6,0,0,0,0,0,0,0,0,2,0,0,"CD_I999827",FALSE,25,"Zac","Fisher","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",19,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1008510.png?i10c=img.resize(scale_height:0.6)","FPR","CD_I1008510",FALSE,19,"Corey","Durdin","CD_T30",NA,81,1,2,NA,9,2,11,5,0,3,7,6,13,4,0,1,0,0,63.6,2,1,0,67,1,1,33.3,11.8,NA,NA,2,1,2,3,NA,NA,NA,4,249,0,1,1,5,55.6,4.5,7,2,0,53.8,0,0,0,5,4,1,14,5,0,0,0,0,0,0,0,0,0,0,0,"CD_I1008510",FALSE,19,"Corey","Durdin","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",15,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/295518.png?i10c=img.resize(scale_height:0.6)","INT","CD_I295518",FALSE,15,"Sam","Docherty","CD_T30",NA,86,0,0,NA,23,10,33,13,2,3,7,26,33,1,1,0,0,1,87.9,4,1,1,138,2,1,0,9.2,NA,NA,3,9,0,0,NA,NA,NA,5,356,0,1,1,19,82.6,2.3,29,0,3,21.2,0,0,0,6,0,1,15,8,1,0,1,0,0,0,0,0,0,0,0,"CD_I295518",FALSE,15,"Sam","Docherty","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",12,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1004912.png?i10c=img.resize(scale_height:0.6)","CHF","CD_I1004912",FALSE,12,"Tom","De Koning","CD_T30",NA,81,0,0,NA,4,3,7,0,0,5,5,1,6,2,0,0,14,0,57.1,1,0,0,52,0,0,0,6.8,NA,NA,3,2,2,0,NA,NA,NA,1,93,0,2,2,2,50,1.3,4,0,0,83.3,4,50,28.6,3,0,1,14,3,0,28,0,0,0,1,0,0,5,0,0,"CD_I1004912",FALSE,12,"Tom","De Koning","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",30,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/996731.png?i10c=img.resize(scale_height:0.6)","HFFL","CD_I996731",FALSE,30,"Charlie","Curnow","CD_T30",NA,78,3,1,NA,10,0,10,6,0,1,7,2,9,3,3,5,0,0,70,2,1,0,72,0,1,75,14.5,NA,NA,3,0,1,4,NA,NA,NA,5,375,0,0,0,7,70,10,7,0,0,77.8,0,0,0,1,1,0,15,2,0,0,0,0,0,3,2,66.7,0,0,0,"CD_I996731",FALSE,30,"Charlie","Curnow","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/990704.png?i10c=img.resize(scale_height:0.6)","C","CD_I990704",FALSE,9,"Patrick","Cripps","CD_T30",NA,85,1,1,NA,11,20,31,6,0,11,12,20,32,5,1,1,0,3,67.7,6,2,2,138,0,0,50,11.7,NA,NA,8,0,2,2,NA,NA,NA,6,257,4,2,6,5,45.5,0.6,21,0,0,37.5,0,0,0,6,0,0,27,14,1,0,0,0,0,0,0,0,23,0,0,"CD_I990704",FALSE,9,"Patrick","Cripps","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1002239.png?i10c=img.resize(scale_height:0.6)","RR","CD_I1002239",FALSE,5,"Adam","Cerra","CD_T30",NA,72,0,0,NA,12,11,23,3,0,2,9,13,22,6,0,0,0,1,78.3,4,1,2,70,1,0,0,9.9,NA,NA,4,6,0,0,NA,NA,NA,5,250,1,1,2,9,75,1.1,18,0,0,40.9,0,0,0,8,0,1,17,8,0,0,0,0,0,0,0,0,12,0,0,"CD_I1002239",FALSE,5,"Adam","Cerra","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",37,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1002795.png?i10c=img.resize(scale_height:0.6)","BPL","CD_I1002795",FALSE,37,"Jordan","Boyd","CD_T30",NA,69,0,1,NA,6,5,11,2,0,1,6,5,11,0,0,0,0,2,54.5,4,0,1,36,1,0,0,-0.7,NA,NA,4,5,0,1,NA,NA,NA,2,135,0,0,0,3,50,1.2,6,0,0,54.5,0,0,0,6,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,"CD_I1002795",FALSE,37,"Jordan","Boyd","home","Carlton"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1002222.png?i10c=img.resize(scale_height:0.6)","C","CD_I1002222",FALSE,5,"James","Worpel","CD_T80",NA,72,0,0,NA,16,7,23,5,0,3,10,11,21,4,0,0,0,2,52.2,4,2,1,88,2,0,0,9.8,NA,NA,7,1,0,0,NA,NA,NA,7,420,1,2,3,8,50,2.3,12,0,0,47.6,0,0,0,7,2,0,16,8,1,0,0,0,0,0,0,0,13,0,0,"CD_I1002222",FALSE,5,"James","Worpel","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",6,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/297566.png?i10c=img.resize(scale_height:0.6)","CHB","CD_I297566",FALSE,6,"James","Sicily","CD_T80",NA,93,0,0,NA,18,6,24,9,1,3,8,14,22,1,0,1,0,4,79.2,6,2,2,101,5,0,0,10.2,NA,NA,1,10,0,0,NA,NA,NA,2,563,0,0,0,14,77.8,3,19,0,2,36.4,0,0,0,4,0,1,7,4,3,0,0,0,0,0,0,0,0,3,3,"CD_I297566",FALSE,6,"James","Sicily","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",3,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/291856.png?i10c=img.resize(scale_height:0.6)","INT","CD_I291856",FALSE,3,"Tom","Mitchell","CD_T80",NA,83,1,0,NA,13,10,23,4,0,3,12,12,24,3,0,0,0,1,69.6,4,1,1,87,4,1,100,12.2,NA,NA,3,3,0,1,NA,NA,NA,7,319,1,5,6,8,61.5,1.3,16,0,0,50,0,0,0,8,1,2,23,12,0,0,0,0,0,0,0,0,12,0,0,"CD_I291856",FALSE,3,"Tom","Mitchell","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",32,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1009421.png?i10c=img.resize(scale_height:0.6)","WL","CD_I1009421",FALSE,32,"Finn","Maginness","CD_T80",NA,86,0,0,NA,4,6,10,0,0,2,5,6,11,0,0,0,0,2,60,4,1,1,30,1,0,0,1.6,NA,NA,5,3,0,0,NA,NA,NA,1,101,0,1,1,1,25,0.7,6,0,0,45.5,0,0,0,3,0,0,20,11,2,0,1,1,100,0,0,0,0,0,0,"CD_I1009421",FALSE,32,"Finn","Maginness","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",17,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/992462.png?i10c=img.resize(scale_height:0.6)","SUB","CD_I992462",FALSE,17,"Daniel","Howe","CD_T80",NA,65,0,0,NA,8,7,15,4,0,4,4,10,14,2,0,0,0,3,80,3,0,0,66,0,0,0,8.7,NA,NA,4,4,1,0,NA,NA,NA,4,231,0,1,1,6,75,1.1,12,0,1,28.6,0,0,0,4,0,2,10,7,3,0,0,0,0,0,0,0,1,0,0,"CD_I992462",FALSE,17,"Daniel","Howe","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",22,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/280744.png?i10c=img.resize(scale_height:0.6)","FPL","CD_I280744",FALSE,22,"Luke","Breust","CD_T80",NA,78,2,0,NA,8,6,14,3,0,3,6,8,14,6,1,0,0,1,64.3,5,2,1,68,0,4,100,15.1,NA,NA,6,1,3,2,NA,NA,NA,6,318,0,0,0,6,75,1.3,9,1,0,42.9,0,0,0,4,1,0,15,3,1,0,0,0,0,2,0,0,0,0,0,"CD_I280744",FALSE,22,"Luke","Breust","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",24,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1013093.png?i10c=img.resize(scale_height:0.6)","HBFR","CD_I1013093",FALSE,24,"Denver","Grainger-Barras","CD_T80",NA,84,0,0,NA,10,8,18,6,0,2,7,10,17,1,0,1,0,4,72.2,2,1,1,70,2,0,0,6.3,NA,NA,3,11,0,0,NA,NA,NA,0,100,0,0,0,9,90,1.3,13,0,4,41.2,0,0,0,5,0,0,5,5,3,0,3,2,66.7,0,0,0,0,0,0,"CD_I1013093",FALSE,24,"Denver","Grainger-Barras","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/998390.png?i10c=img.resize(scale_height:0.6)","HBFL","CD_I998390",FALSE,9,"Changkuoth","Jiath","CD_T80",NA,83,0,0,NA,20,7,27,8,5,3,8,18,26,1,0,2,0,2,81.5,3,3,1,110,11,0,0,16.2,NA,NA,3,10,0,0,NA,NA,NA,6,588,0,0,0,17,85,2.9,22,0,3,30.8,0,0,0,4,0,0,12,10,1,0,1,0,0,0,0,0,0,0,0,"CD_I998390",FALSE,9,"Changkuoth","Jiath","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",1,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1000963.png?i10c=img.resize(scale_height:0.6)","R","CD_I1000963",FALSE,1,"Harry","Morrison","CD_T80",NA,84,1,0,NA,11,8,19,7,0,3,7,14,21,2,0,0,0,3,84.2,1,0,0,88,4,1,100,18.4,NA,NA,3,3,0,1,NA,NA,NA,6,367,0,3,3,9,81.8,1.4,16,0,0,33.3,0,0,0,5,1,1,16,11,1,0,0,0,0,0,0,0,0,0,0,"CD_I1000963",FALSE,1,"Harry","Morrison","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",44,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1020895.png?i10c=img.resize(scale_height:0.6)","INT","CD_I1020895",FALSE,44,"Jai","Newcombe","CD_T80",NA,82,0,0,NA,12,5,17,6,2,6,5,13,18,5,0,0,0,0,76.5,2,2,0,90,2,0,0,13,NA,NA,6,2,0,0,NA,NA,NA,2,480,0,4,4,10,83.3,2.4,13,1,1,27.8,0,0,0,4,0,0,22,8,0,0,0,0,0,0,0,0,11,0,0,"CD_I1020895",FALSE,44,"Jai","Newcombe","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",25,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1017110.png?i10c=img.resize(scale_height:0.6)","INT","CD_I1017110",FALSE,25,"Josh","Ward","CD_T80",NA,76,0,0,NA,10,10,20,4,0,1,8,12,20,4,0,0,0,1,70,2,0,1,63,1,1,0,12,NA,NA,5,2,0,0,NA,NA,NA,3,295,2,1,3,5,50,1,14,0,0,40,0,0,0,7,1,2,17,9,0,0,0,0,0,0,0,0,19,0,0,"CD_I1017110",FALSE,25,"Josh","Ward","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",2,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1000887.png?i10c=img.resize(scale_height:0.6)","FF","CD_I1000887",FALSE,2,"Mitch","Lewis","CD_T80",NA,92,1,0,NA,4,2,6,4,0,0,3,4,7,0,2,1,0,3,83.3,2,0,1,31,0,0,100,6.1,NA,NA,2,0,0,1,NA,NA,NA,3,42,0,1,1,3,75,2,5,1,0,42.9,0,0,0,2,2,1,5,1,2,0,0,0,0,2,0,0,0,0,0,"CD_I1000887",FALSE,2,"Mitch","Lewis","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",15,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/993794.png?i10c=img.resize(scale_height:0.6)","BPL","CD_I993794",FALSE,15,"Blake","Hardwick","CD_T80",NA,88,0,0,NA,12,6,18,6,0,2,4,12,16,1,0,0,0,3,77.8,4,0,2,68,7,0,0,7,NA,NA,5,3,0,0,NA,NA,NA,2,414,0,0,0,9,75,2,14,0,0,25,0,0,0,3,0,1,10,8,1,0,0,0,0,0,0,0,0,5,4,"CD_I993794",FALSE,15,"Blake","Hardwick","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",8,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/293738.png?i10c=img.resize(scale_height:0.6)","FB","CD_I293738",FALSE,8,"Sam","Frost","CD_T80",NA,90,0,0,NA,8,4,12,7,0,0,6,7,13,0,0,1,0,6,91.7,4,2,2,49,3,0,0,12.1,NA,NA,3,9,0,0,NA,NA,NA,2,261,0,0,0,7,87.5,2,11,0,4,46.2,0,0,0,3,0,3,8,7,6,0,4,2,50,0,0,0,0,0,0,"CD_I293738",FALSE,8,"Sam","Frost","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",20,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/291962.png?i10c=img.resize(scale_height:0.6)","HFFR","CD_I291962",FALSE,20,"Chad","Wingard","CD_T80",NA,84,1,1,NA,8,4,12,2,0,4,4,7,11,0,1,1,0,0,66.7,1,0,0,61,0,0,50,3.6,NA,NA,3,0,2,2,NA,NA,NA,2,198,0,1,1,5,62.5,2,8,0,0,36.4,0,0,0,3,1,0,16,5,0,0,0,0,0,0,0,0,3,0,0,"CD_I291962",FALSE,20,"Chad","Wingard","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",11,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1007124.png?i10c=img.resize(scale_height:0.6)","WR","CD_I1007124",FALSE,11,"Conor","Nash","CD_T80",NA,73,0,0,NA,7,9,16,1,0,5,7,10,17,4,0,0,8,3,75,3,0,1,67,1,1,0,12.1,NA,NA,2,3,0,0,NA,NA,NA,2,328,0,0,0,5,71.4,0.8,12,0,0,41.2,1,26.7,12.5,5,0,0,18,9,1,30,0,0,0,0,0,0,10,0,0,"CD_I1007124",FALSE,11,"Conor","Nash","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1017094.png?i10c=img.resize(scale_height:0.6)","HFFL","CD_I1017094",FALSE,31,"Connor","Macdonald","CD_T80",NA,81,1,2,NA,10,5,15,4,1,1,4,11,15,1,0,0,0,0,46.7,2,0,0,64,2,0,33.3,2.4,NA,NA,4,1,0,3,NA,NA,NA,4,255,0,0,0,5,50,2,7,0,0,26.7,0,0,0,4,2,0,10,2,0,0,0,0,0,0,0,0,0,0,0,"CD_I1017094",FALSE,31,"Connor","Macdonald","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",19,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/291351.png?i10c=img.resize(scale_height:0.6)","CHF","CD_I291351",FALSE,19,"Jack","Gunston","CD_T80",NA,90,2,1,NA,4,3,7,3,1,1,3,4,7,2,2,0,0,4,71.4,2,0,2,38,0,0,66.7,8.4,NA,NA,2,1,1,3,NA,NA,NA,4,158,0,0,0,2,50,1.3,5,1,0,42.9,0,0,0,3,0,0,9,0,4,0,0,0,0,7,2,28.6,0,0,0,"CD_I291351",FALSE,19,"Jack","Gunston","away","Hawthorn"
"CD_M20220140307","2022-04-03T03:10:00.000+0000","CONCLUDED","Premiership","Round 3",3,"MCG","Carlton","Hawthorn",13,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2022014/1006314.png?i10c=img.resize(scale_height:0.6)","FPR","CD_I1006314",FALSE,13,"Dylan","Moore","CD_T80",NA,76,2,1,NA,16,5,21,9,0,2,8,12,20,5,2,1,0,3,71.4,3,3,0,109,0,0,50,13.5,NA,NA,5,2,0,4,NA,NA,NA,6,555,0,2,2,10,62.5,3.2,15,0,1,40,0,0,0,5,1,1,11,2,2,0,0,0,0,1,0,0,0,0,0,"CD_I1006314",FALSE,13,"Dylan","Moore","away","Hawthorn"
